id,cannon_teff,cannon_logg,cannon_m_h,cannon_alpha_m,cannon_teff_err,cannon_logg_err,cannon_m_h_err,cannon_alpha_m_err,cannon_red_chisq,ra,dec,snrg,codeindex,Ba_only_candidate,Sr_only_candidate,Ba_Sr_candidate,BA_FE_4554,BA_FE_4554_err,BA_FE_4554_kernel,BA_FE_4554_kernel_err,BA_FE_4934,BA_FE_4934_err,BA_FE_4934_kernel,BA_FE_4934_kernel_err,SR_FE_4077,SR_FE_4077_err,SR_FE_4077_kernel,SR_FE_4077_kernel_err,SR_FE_4215,SR_FE_4215_err,SR_FE_4215_kernel,SR_FE_4215_kernel_err
spec-56627-GAC056N46V1_sp03-005.fits,4741.08044964,2.58983192029,-0.0966625696093,0.0648839049493,13.7408210073,0.0327660263246,0.0170970959865,0.00692061937057,0.36701439580379924,55.427858,45.732519,64.08000183105469,329210,false,true,false,-0.12004504106361766,0.0,-14.197884787965297,40.78130353408755,-0.11034590017865262,0.0,-0.49760382862589075,39.15942818919705,0.7111333476814486,0.23694020289562007,-15.080458796335199,34.60606355113929,0.800641149482295,0.05844865612913241,8.94972682893294,27.144512296643143
spec-56627-GAC056N46V1_sp03-204.fits,4240.80397251,1.50078158325,-0.356905210805,0.134782230715,13.0556191844,0.0336034535099,0.0204121964886,0.00783265746607,0.8590776408814944,54.714733,46.56538,40.63999938964844,329272,false,true,false,-0.017149088218714525,0.0,-14.197889955456382,53.30646996960827,-0.13541387080165615,0.0,9.342462050182577,41.62775536335764,0.9929996522125054,0.1364189501791957,11.463274611260319,34.513099423651546,0.8963601515140455,0.1383015010189061,-5.293391787555077,42.67175069563004
spec-56627-GAC056N46V1_sp10-048.fits,4961.43368627,2.87218470095,0.280231124922,0.0106385852349,11.7396622087,0.028894140529,0.0133738061053,0.00569425544713,0.35414388815566833,53.538892,45.322051,67.83000183105469,329727,false,true,false,-0.12508720930791134,0.0,19.696203300528584,38.33064998721122,-0.004469808244181639,0.0,-55.80654821129945,35.5804291399769,0.7146086712915346,0.21296114214505416,2.9711839426518054,30.962243954121796,0.7266914613283691,0.2872080377393492,-21.762467373715005,33.02341032228788
spec-56627-GAC056N46V1_sp10-065.fits,4755.10318502,2.5673831234,-0.340047941541,0.0926717333888,22.5104842853,0.0509263571454,0.0280469220973,0.00997464165585,0.217129743245509,53.461225,45.517469,38.290000915527344,329733,false,true,false,-0.081027823174042,0.0,-14.197890129656715,81.10992484305405,-0.1707233304928561,0.0,-55.80655098803545,65.82180199350736,0.8695846728914336,0.10480283241573082,6.22998052952941,38.18065981525439,0.7926408128306984,0.12251099861079423,-53.47063607484628,51.51190892077324
spec-56627-GAC056N46V1_sp10-072.fits,4669.76387227,2.65228310895,0.205376084624,0.0282056249919,9.39777435028,0.0229995477042,0.0118032992127,0.00542393550889,0.3976148148930782,53.312813,45.572209,79.98999786376953,329736,false,true,false,-0.07509698587231098,0.0,15.561038544682235,29.21447627216997,-0.05893903063304906,0.0,9.045378206025058,25.951521236110963,0.5773927771956068,0.17902988494318617,-31.141774168683757,35.8495343662077,0.5376849706843919,0.24325441721874552,-37.44499632921169,38.86168809933628
spec-56627-GAC056N46V1_sp12-145.fits,4748.98062622,2.80026545229,0.100975612516,0.0430490550728,17.4723613759,0.0405000695102,0.0210041880048,0.00856437344595,0.41819852897756316,57.272726,47.619868,37.88999938964844,329910,false,true,false,-0.15291277581246682,0.0,45.139829946700615,68.03012237908573,-0.007050181235134789,0.0,-11.883322458072902,55.679946314672115,0.9188268871948685,0.13973304245933846,-2.1248218168528044,45.37018542881912,0.8782070861791478,0.1275612171240668,-1.9899846806176211,43.89068463170962
spec-56627-GAC056N46V1_sp16-211.fits,4812.54991927,2.68468767722,0.379832746616,0.041117325186,10.3632750618,0.0264552358597,0.0123632527442,0.00566412303958,0.5377789103885938,53.645829,47.639534,66.93000030517578,330259,false,true,false,-0.021612664941713877,0.0,45.139831578365055,34.15988926424302,-0.07970812189953669,0.0,-55.80655210100173,1.070443187387876E-8,0.5609083766771027,0.2456754892115723,26.91455869254869,48.74358511707673,0.6280277994157566,0.3065921447275804,5.414921443322928,42.12603667937323
spec-56627-GAC056N46V2_sp04-045.fits,4786.77382445,2.48184783865,-0.34002800553,0.146238180836,23.3605538243,0.0577839924961,0.0293993789245,0.0134104707951,0.4460185426799216,56.051943,46.54557,37.029998779296875,330486,false,true,false,-0.05177874983931058,0.0,45.13982614879347,73.59206282106094,-0.23157943909982104,0.0,-55.80654975733283,68.59568151281074,0.8503651322024177,0.11573268545854151,26.914553698836585,43.74256142580479,0.8677327542200557,0.12727372814078264,-35.75087615373656,40.20585826129534
spec-56627-GAC056N46V2_sp04-145.fits,4823.3728031,2.64397090914,-0.125288489853,0.0492605390167,12.0375436741,0.0300768325386,0.0148530492961,0.00680176764661,0.8518007842330425,56.093071,45.631915,78.30000305175781,330516,false,true,false,-0.08646044905582945,0.0,45.13983681213888,9.415412452543543E-9,-0.027157295132190673,0.0,-44.61432023701176,34.75666250507227,0.8302164505210405,0.049448038338305224,-31.87555985007193,20.92940835179603,0.7995997884661062,0.05686318715341281,-8.386922104559478,26.377226158933688
spec-56627-GAC056N46V2_sp07-179.fits,4882.24856697,2.54713047209,-0.436680865538,0.127327966224,24.4768562423,0.0583428397176,0.0303670289203,0.012064700589,0.23848427170598338,58.129171,44.926882,40.18000030517578,330730,false,true,false,-0.04558977850557816,0.0,45.13982904620158,76.99735451789554,-0.07002265592587581,0.0,-6.576225205209401,67.28146796133883,0.8348040276545873,0.11666780584439711,26.914558504319956,45.78695128367705,0.870490297953039,0.12965713673433493,-7.866171544990887,40.66429616022796
spec-56627-GAC056N46V2_sp10-107.fits,4611.00226828,2.37957107267,8.07536957151E-4,0.0434331211687,10.8494827276,0.0283934836275,0.0145338706657,0.0069052476067,0.42551504166011234,53.263225,45.77819,63.22999954223633,330916,false,true,false,-0.1840146762560162,0.0,-14.197883931024583,37.49103478752141,-0.11433165659610958,0.0,9.342464591250064,31.20741672013406,0.7572685790761168,0.05396244916924153,-17.728014955504555,32.51224461630152,0.7622405352414497,0.0627682608675374,-21.288905192255854,34.10261529976198
spec-56627-GAC101N22B2_sp06-130.fits,4850.4862672,2.58187368756,-0.093452545847,0.0393301833019,15.9705416868,0.0407279725863,0.0195627402365,0.0088353409714,0.6925117270725605,104.30795,21.702868,57.290000915527344,332155,false,true,false,0.31660784907051187,0.7481325958101097,-14.197842991545139,37.07053068489215,-0.2284843592949506,0.0,3.4149582094571356,41.52224840067811,0.7733900291615707,0.05572563362494269,11.706456467016034,30.45848805041287,0.8410186630143666,0.06842334690062123,-30.01146727375142,26.08390460775714
spec-56628-HD085527N262435V01_sp03-232.fits,5047.0045849,3.27623718419,-0.265214936735,0.110916578004,21.0619969383,0.0400590682736,0.0235727483411,0.0128034487947,2.9094001600835657,132.485512,25.930287,60.88999938964844,332918,false,true,false,0.7842911736943342,0.08967300501502928,8.048722829740877,24.54886730891227,0.8900981925299137,0.13725938602050314,-21.10442548606233,23.51985313599253,0.92823935519134,0.04715582069779498,8.649706861158474,14.894366942251807,0.8665931163505839,0.06192387955348193,8.949725643844912,21.949196430737835
spec-56629-HD004932N440333V01_sp10-002.fits,3967.0948031,0.943207020525,-0.567153540335,0.141798702219,12.2601399011,0.0334075057941,0.0218107787676,0.0109213146491,0.37503840393020593,9.497456,43.801602,36.9900016784668,334872,false,true,false,-0.12336412403127894,0.0,45.139830925466754,53.325405678610046,-0.22424583986017665,0.0,-55.80655208723828,1.926428810762807E-8,0.9834344410731294,0.15655336689871827,-12.495256197714514,41.326016181614406,0.8607623344934229,0.15556691775456583,4.848803223574427,52.69639647327034
spec-56630-GAC091N33B1_sp04-028.fits,4720.03665784,2.51306184656,-0.0660548014399,0.0463897238543,14.9967048221,0.0353082068704,0.0189216519982,0.00629056410545,0.39765534104578854,91.060256,33.984507,50.470001220703125,335777,false,true,false,-0.13053716885548783,0.0,-14.197885235094667,51.11550702005726,-0.012634651827445054,0.0,-12.933049651762694,42.34695863476604,0.756080301556438,0.08249028291945704,23.669491049556964,50.09056478319993,0.7839051393307518,0.08730943020331058,-49.19512276657562,39.99043344872095
spec-56630-VB137N22V1_sp04-096.fits,4942.69576798,3.24505508159,-0.106989251767,0.114252206685,13.7798628554,0.0275263041889,0.0153674541843,0.00884071480507,1.2313494595864558,137.85829,22.287172,87.01000213623047,337003,false,true,false,0.7866947342434468,0.056128603969449846,19.991501524377128,17.866702528732716,0.7720524522474441,0.08442758046097583,-8.344762966909885,19.67230926394922,0.8388254122500741,0.03372571617325687,26.914559036672607,9.245885743782204E-9,0.7709379991165674,0.04504774063339987,8.949726026178475,24.999236968400705
spec-56630-VB137N22V1_sp12-085.fits,4883.80738491,2.89270760942,-0.180578537716,0.0958716618904,9.7631801315,0.0221650147799,0.0114947326453,0.00659105932639,1.2765518539689147,138.76766,24.205864,124.48999786376953,337132,false,true,false,0.8571923818727527,0.0474174007245644,7.467729836646651,11.565421574793245,0.2674375543420892,0.30206857641577756,-15.97136947662252,22.414431424814804,0.8531896780080073,0.029928745434291304,-10.53241596522939,11.767308590102976,0.8503659305311064,0.04009083388489217,-29.00408212707547,15.011446287624446
spec-56630-VB137N22V1_sp12-159.fits,5058.69062669,3.34093020485,-0.181568701796,0.11095784366,14.3045469489,0.0269715687083,0.015586300266,0.00882969468018,1.209278409916481,139.26861,23.834822,98.98999786376953,337134,false,true,false,0.8765036589985531,0.05725421629720529,1.4563421841881223,12.593541648975927,0.7900749019522396,0.08498230352346939,-18.730763621566748,19.404846668972723,0.9062332894270386,0.03340308872314574,-0.1040856632515322,11.788157870800106,0.809213937832597,0.04325207612488619,0.546765093460053,20.393932520041698
spec-56630-VB137N22V1_sp15-186.fits,4913.34649877,3.3493352957,-0.0812478061584,0.0928462710329,16.6121381457,0.031424098554,0.0184441912866,0.00940491750825,0.6305721309010012,137.30127,23.567657,71.0,337179,false,true,false,0.9431616233906321,0.06588888828926265,2.7159727742805835,13.416333125261696,0.8344685757428859,0.09559306914544667,9.342466338406451,19.334283097799542,0.8951075860743438,0.04088520299310283,-16.22325641007428,14.502501525690665,0.8205664110670954,0.05026886701259832,3.0978965108966197,22.318329870272333
spec-56630-VB137N22V2_sp12-085.fits,4889.81770188,2.88725538173,-0.195424691577,0.0942404920696,11.5168012727,0.0260644919484,0.0135614001911,0.00760148167389,1.0069393513270142,138.76766,24.205864,102.26000213623047,337387,false,true,false,0.7930447753613129,0.05349792254401679,30.016917164541713,15.297515021512904,0.21670781239843367,0.38973267051334126,-23.3782600924371,28.23852363562109,0.8589137059695484,0.03236199462004254,8.077549969029072,13.446189661744468,0.8471791109755352,0.04583677760138601,-36.25363195932339,17.011038178210462
spec-56630-VB137N22V2_sp12-159.fits,5055.47053919,3.31251184516,-0.179450823002,0.112557130218,19.5178482893,0.0375262646591,0.021411937294,0.0119677743615,0.8337682916345063,139.26861,23.834822,65.01000213623047,337392,false,true,false,0.8362566609797053,0.07939466681113604,9.756378863490415,19.635041664454786,0.7871036385855036,0.12125031478500976,-14.21593688274101,26.556400982512386,0.9126793791243492,0.04386939711836163,5.743097912585297,14.705160093350758,0.8199588583831174,0.0574980598250693,8.949726518120135,24.486369310136652
spec-56639-GAC097N26B1_sp05-187.fits,4821.0990699,2.3104363602,-0.292371545945,0.0727218631749,16.0218324784,0.0436309579169,0.0212461590361,0.00891805259188,0.5083224697314108,96.042239,26.274178,52.11000061035156,339082,false,true,false,0.776774072601873,0.1221993445772895,0.2556856790091984,31.9566910272125,-0.06627705863920574,0.0,-1.3161589366606326,42.456711863665966,0.9027184458987324,0.0956024624528834,-52.11498286982216,30.924691245352776,0.8189871176490835,0.11316347377900215,-53.47064851369731,41.36427481367215
spec-56640-GAC064N42V1_sp03-125.fits,4108.8123689,1.2099282371,-0.344671157529,0.0564870667075,9.79380718856,0.0270488303829,0.0166345237832,0.00690922721642,0.9383415437862108,63.0668,42.552776,49.95000076293945,339498,false,true,false,-0.09609581976722167,0.0,35.34671757677633,41.25796701182562,-0.03389425493815204,0.0,-25.701149547027416,34.80408391560008,0.9534582468814492,0.1404330555836342,-60.76789840725034,40.62831813398284,1.0106339971315077,0.031814859437822245,-25.617581637799912,27.224499153344475
spec-56640-GAC064N42V1_sp14-192.fits,4267.88754019,1.67473978188,-0.12927339366,0.0469424416132,10.7323380355,0.0296008532012,0.0170433293595,0.00706177836202,0.7215034681293911,61.810955,42.490765,47.279998779296875,339831,false,true,false,-0.09936877046139259,0.0,38.88877738628147,45.72603701404995,-0.01995484473552281,0.0,9.342469768360335,31.073850926940747,1.0030150861606808,0.05218652372344541,-35.56614345216142,45.59851599942866,0.9633079506590246,0.14897594598405361,-35.26978220051724,38.14073968565499
spec-56640-GAC064N42V2_sp08-032.fits,4178.83638143,1.53294648929,-0.0559395995123,0.0355923299236,10.6161241224,0.0286495194851,0.0170590060065,0.00659808767872,1.0878632973724565,65.630358,42.106808,40.720001220703125,340146,false,true,false,0.015855575305699914,5.015594422642298,-14.197885356968314,57.89179682089093,-0.11541051839532726,0.0,9.342467019357965,36.21483955619703,1.0799214125306633,0.16308679343011323,-16.54076541467889,135.90965055434577,0.9962456547192458,0.22614832522726705,-53.470649689904114,54.774093562928755
spec-56640-GAC064N42V2_sp08-207.fits,4789.82178801,2.5249830501,0.0221182002324,0.060414349348,11.4180629643,0.029796878395,0.0144006100835,0.00642217311382,0.7039419575952246,65.37767,40.820034,70.08000183105469,340180,false,true,false,-0.05044985313656751,0.0,-11.207934347021643,36.27067632025038,-0.10818896520393032,0.0,9.342469836079447,28.825909687454953,0.7628052063263877,0.05996100420453572,9.46612255395161,36.02940104202134,0.7757318028453487,0.06826182079470226,-35.66831940284116,32.930175139473924
spec-56640-GAC064N42V2_sp09-079.fits,4171.83946573,1.61573841228,-0.122495002448,6.64071985817E-5,10.6919926913,0.0280018907352,0.0170720450675,0.00664072842458,1.2504441872934307,65.107385,43.583878,35.060001373291016,340205,false,true,false,0.7491359097195224,0.705780064194584,35.550119207550324,47.01587845566729,-0.025885850477323613,0.0,6.089027561240418,41.47761980430927,1.290795280821066,0.04219310178821778,-108.593800011208,53.25542007296644,1.0628952064067025,0.06984675766935926,-51.247674519374506,47.29968687198238
spec-56640-GAC064N42V2_sp15-195.fits,4797.00162132,2.60505122898,-0.141760235023,0.0322254036767,21.565023976,0.0527302654225,0.0270658769399,0.00997993400361,0.3567392203614798,64.049458,42.765592,34.13999938964844,340430,false,true,false,-0.023975279313072244,0.0,-14.197888592805338,80.98337751802367,-0.052753594241533516,0.0,0.015077853929072889,61.20096942075274,0.8808496519267796,0.13211570062816044,-62.04504466838831,48.113863177889876,0.836518770851243,0.14321512590796664,-45.869021306557265,52.31358289278556
spec-56640-GAC064N42V2_sp15-234.fits,4668.14425594,2.41587723545,-0.360087574237,0.120205058077,20.0445888986,0.0473395144739,0.0263241611486,0.010671985486,0.3505734556334081,63.824792,43.010297,41.209999084472656,340439,false,true,false,-0.06278021907515763,0.0,45.139816065848485,63.91441322952114,-0.12278885204215001,0.0,-0.4981283903411508,53.197634626167364,0.8139076446370845,0.10453527054525114,26.914520549255904,47.22245251429767,0.8851427072763428,0.1194844622669356,8.949718346915763,37.305828664541636
spec-56640-GAC064N42V3_sp08-160.fits,5046.43446597,2.90637068421,0.00236593440609,0.0392662388745,14.9993933117,0.0351294049712,0.0170523351549,0.00654611841697,0.35127052882,65.228341,41.666109,58.06999969482422,340788,false,true,false,-0.14699951208448503,0.0,45.13983549009531,50.11329933836834,-0.045985500186901396,0.0,-44.79105104708633,43.292100434215634,0.736994647856717,0.38999006255004176,-32.192296744215994,51.093591836881174,0.7809699399905703,0.08878902896779146,-32.32639570418665,40.57176259804056
spec-56640-GAC064N42V3_sp12-053.fits,5000.49477905,3.02244380418,0.132117448726,-0.0211417367574,14.4244788062,0.0334770492276,0.0161576651688,0.00605415194039,0.4949342713894325,65.900843,43.966469,62.900001525878906,340918,false,true,false,-0.13600488846661316,0.0,45.1398343362619,44.47957901287479,-0.09578928654009067,0.0,-24.749802232634647,42.72088606171325,0.7761092035922057,0.05730962444273886,25.597054268272323,32.47736361399761,0.7605648769169873,0.06600594724492446,8.949710309830275,36.75981256899344
spec-56640-GAC064N42V3_sp14-160.fits,4507.68081629,2.02379778741,0.207695333801,0.0219669978137,9.03627179495,0.0259187499589,0.0131092647574,0.0057458272317,0.647126749924812,62.420349,42.832466,50.560001373291016,341018,false,true,false,-0.08757079431933895,0.0,-14.197868023955218,43.515289941563886,-0.05948318367660043,0.0,9.342470643545013,29.116035424397595,1.0078859223930126,0.04120274775503067,-34.383818583870266,34.6045614634727,0.9427098094914725,0.11960866594907472,-8.88854511374122,33.81794146675767
spec-56640-VB021N40V2_sp10-017.fits,4375.20829028,2.32132200383,0.146047400516,0.048952747891,16.0964936968,0.0398056844341,0.0222846736608,0.0110955600212,0.620087885365576,19.402815,40.34956,33.470001220703125,342448,false,true,false,-0.04144012864441289,0.0,-14.197890131122666,61.885319010432276,-0.21432762191664728,0.0,-37.10019149294175,55.04872056589324,0.7945958376911962,0.10823249584450383,21.105638414883703,56.60662032800637,0.819929091530198,0.11100400114700067,-32.02625531858976,48.176374611461995
spec-56641-GAC084N47V1_sp08-217.fits,4922.63713472,2.79734812398,0.0569794459474,0.00388704977342,17.2828797029,0.042585662786,0.0203134329298,0.00819790139003,0.5968290213338926,85.012301,46.42354,49.959999084472656,342791,false,true,false,-0.018047134723328917,0.0,45.13982116717877,51.90671161371488,-0.08095637213544987,0.0,9.342394834385681,43.544147097105366,0.6614489648294875,0.3383534152879357,-24.551352252088506,51.02456413888411,0.6478457436519801,0.42333512210235,8.949668322682419,51.16206346929212
spec-56641-GAC084N47V1_sp12-247.fits,4644.69659066,2.56315109892,0.302783585769,-0.00287159218027,16.7631111989,0.0433269454591,0.0214726451565,0.00922417886519,0.5157733386472603,85.405649,50.016705,32.68000030517578,342887,false,true,false,-0.10505979636915655,0.0,0.6082340392611497,67.33228355240068,-0.12184456803690305,0.0,-55.80654853705966,55.05376658058725,1.0050849140482148,0.04087327588708423,-48.23180250285711,35.14499084893843,0.958583879420112,0.1431821646523008,-32.905702080352654,37.663335699633166
spec-56641-GAC084N47V2_sp15-247.fits,4326.81793557,1.82768242907,0.207617410743,0.054313337942,10.4869414921,0.0298196383816,0.0158819018367,0.00728114031153,0.7103858274831527,83.337396,48.524044,45.310001373291016,343323,false,true,false,-0.08875831675860538,0.0,45.13983373735573,44.44448528266396,-0.05101590259099728,0.0,9.342470882016022,2.415096418770508E-9,1.0258977684745336,0.03952124950864569,-3.3162615037865746,30.59277484495308,1.0190292757608495,0.03326346158420938,-38.52085857899919,27.0268229794501
spec-56641-GAC084N47V3_sp09-083.fits,4349.13802749,1.80652603678,-0.246328456972,0.0572449487689,6.21847401557,0.0173092020457,0.00977873815603,0.0050943000511,0.7825963742137835,85.023198,49.065362,108.02999877929688,343578,false,true,false,-0.10473720800195335,0.0,45.13982264520609,21.233630916036223,-0.11525528285282813,0.0,-20.900638673364437,20.291479483029438,0.6398963225688594,0.20135571033477137,14.467918598834046,32.64828383575205,0.7563536451351247,0.047965304745609214,-9.120173553884712,28.136166384407925
spec-56641-GAC084N47V3_sp11-177.fits,4140.46384939,1.43549495238,-0.339680946177,0.0940084710218,11.6949038615,0.0324582409653,0.0193898232116,0.0090138218727,0.5473427263850175,84.290986,49.779035,47.34000015258789,343640,false,true,false,-0.06076404057813503,0.0,45.13983449923633,44.18416744246993,-0.07748587140697999,0.0,-19.811152637097724,35.76580130331698,0.8735812169642877,0.13900529712517262,-62.044568472146715,52.16458532945873,1.0220398808405884,0.03497953623048697,-53.47061872255533,27.691429130891013
spec-56641-GAC117N12V1_sp12-149.fits,4118.09909946,1.26061612789,-0.33935426575,0.0717503237322,7.53043726339,0.0215344296382,0.0128688414824,0.00687943327206,0.7026789023659673,117.94978,13.69906,76.13999938964844,344244,false,true,false,-0.011302625534652888,0.0,45.13983517513302,26.58366027860274,-0.10242341839166025,0.0,-7.022837206052867,24.57463550320421,0.762182912254932,0.06528786047419832,-36.84386947097133,39.51664244269536,0.9164827713487078,0.07015538959983597,-28.136592817499675,20.507776350073385
spec-56641-GAC117N12V1_sp12-166.fits,4710.92651105,2.50450479727,0.061002728842,0.0342364828868,9.45692711993,0.0248813114253,0.0121098499696,0.00612224020201,0.5616638570962296,118.96457,13.497993,85.05999755859375,344247,false,true,false,-0.1679570372824541,0.0,45.13972625354549,27.44689096841287,-2.90073075540187E-4,0.0,-12.653658655561395,27.577397940470597,0.8523028098023075,0.04061600516422918,7.157293031023775,17.237224680999784,0.8852507535162134,0.048858298192419644,-6.334152451179,17.202541661039007
spec-56641-GAC117N12V2_sp05-067.fits,4234.61595017,1.59023922584,-0.327047758374,0.068198759231,13.2122756945,0.0372531938226,0.0213742896418,0.0104338140721,0.42459176188517567,116.90127,11.324247,36.959999084472656,344546,false,true,false,0.6931255136256176,0.7701826017005626,43.680564501228126,44.52628104570865,0.4005784946384446,1.7668480862459823,-40.85388795900764,42.53137314987129,1.0183503820056934,0.04224305174313161,4.599146151124818,33.767848246283734,1.0172968999752925,0.03996818298642616,8.949725412120673,33.29160732543763
spec-56641-HD002951N381926V01_sp05-139.fits,4723.00960606,3.14378812957,0.246147482578,0.0180110086495,16.5078955042,0.0353454087445,0.0196069382538,0.00863585253132,0.4483671123833473,7.915539,37.222618,51.220001220703125,345041,false,true,false,-0.1302233684327883,0.0,45.139829950578,46.52545729783546,-0.1047844238607904,0.0,9.265515650003394,45.3481036738736,0.8003845738524754,0.057054051884821086,-34.0696406646709,28.709338070258077,0.7965344392050512,0.0679054970322555,-53.47064910154423,31.73388705906948
spec-56641-VB032N44V1_sp09-182.fits,4836.63410189,2.49542260251,0.109956551077,0.07100421601,19.715175257,0.0521487104313,0.0246479289036,0.0130941230284,0.7652064801135106,33.646163,45.012222,37.15999984741211,345642,false,true,false,-0.14428543701187518,0.0,-6.901225827195196,61.098524801093866,-0.1593764891510775,0.0,-13.293983714401191,53.23947419063513,0.9851205330714514,0.08535060473127282,-28.402859309587466,22.675263902773672,1.096067953002173,0.028697238485991136,-52.94034297792886,16.23496627437146
spec-56641-VB032N44V1_sp10-115.fits,4240.58807009,2.09181474854,0.125230264691,0.0212988915419,12.71645025,0.0313862410452,0.0187069087287,0.00848546436689,0.597147221976511,29.241874,43.965763,41.79999923706055,345664,false,true,false,-0.08871758371009555,0.0,-3.8758625066097996,47.343987875180616,-0.15461673002574267,0.0,-36.42298905077712,43.192461775179865,0.9360803164427779,0.08950818908134452,-28.33879535821371,28.924699808276806,0.8949147791694032,0.09843799705182442,-53.47063139386292,32.44388736300481
spec-56641-VB032N44V1_sp12-072.fits,4583.20909321,2.37684277737,-0.187246508902,0.0420680229586,14.7752130856,0.0382188200431,0.020271137502,0.00961016038982,0.5087206547078652,33.149853,46.38953,47.79999923706055,345706,false,true,false,-0.12749193253743293,0.0,36.85543986176292,50.23503401305762,-0.1304123221760977,0.0,-18.827084041549682,46.658459934275754,0.7858210992278852,0.07953122408243148,-18.12736545246839,40.466596543751436,0.8780806539094926,0.08738111070193788,-4.283627600130047,29.66877538651904
spec-56641-VB032N44V1_sp12-135.fits,4653.58763141,2.28853608202,-0.271751582242,0.0189517384182,14.2970829236,0.0384250575911,0.0198009585626,0.00832086712313,0.4216013882478873,33.011735,46.065701,55.560001373291016,345712,false,true,false,-0.0017252602267197048,0.0,45.139836940165594,1.2805642370745324E-8,-0.04420807725882153,0.0,-24.80770004349497,44.342720384725574,0.7718692789613707,0.0654241671516495,-17.941101223041485,35.05659900383325,0.8325333741392995,0.07587619149889975,-16.020143506637872,29.92571476144944
spec-56641-VB032N44V1_sp13-170.fits,4643.93131759,2.4688136659,-0.0836620716823,0.0345816573519,20.177584748,0.0524890641097,0.0266656771267,0.0120287763605,0.38067996830898876,33.931489,45.214073,32.81999969482422,345737,false,true,false,-0.10213699184499017,0.0,45.13983593302494,71.03414358974551,-0.048778555444023264,0.0,6.658894983335798,60.82601157749896,0.7837245761073398,0.11779942201909906,-62.04504527074293,64.08716385718138,0.8455864070335392,0.14230692612164164,-53.470633287008056,51.103261810062286
spec-56641-VB032N44V1_sp14-145.fits,4787.34831749,2.42799372657,-0.490452594048,0.234355466547,24.2462082965,0.0592983558376,0.0310099388073,0.0151739662937,0.24329946614366837,29.597288,45.443344,37.439998626708984,345767,false,true,false,-0.1094145538682667,0.0,-14.197886863986248,83.15946164066118,-0.2178171595315912,0.0,9.342469106761278,66.83427054490573,0.7584785057391791,0.08835445586452752,-29.435469057707436,51.27418034118558,0.76098862963659,0.11929449918707181,-53.470650449703584,3.395582291106509E-8
spec-56641-VB032N44V2_sp04-068.fits,5206.79922053,3.45762459183,-0.383646623536,0.0605292219576,27.105644437,0.0418232691124,0.0302819889211,0.0113015594897,0.29276136966139327,32.754219,44.657227,56.689998626708984,345926,false,true,false,0.7682890465844514,0.11766846482125566,-7.830013833245314,32.254385826429484,0.4611464302877277,0.32805743441761087,-14.346440320701369,46.89937729497114,0.7999494733616366,0.056901515867305186,-54.13679821448982,26.205891204915208,0.7813220116672546,0.07039193854039856,8.94970565315619,32.26523522858322
spec-56641-VB032N44V2_sp14-113.fits,4559.01360706,2.51440290417,0.0611002763766,0.10420312192,20.0265209521,0.0489910382754,0.026056151296,0.013527201205,0.33727909585621285,29.078119,45.047932,33.959999084472656,346154,false,true,false,-0.018428437810845244,0.0,-14.19789124867197,67.1710052659867,-0.059783179142625986,0.0,9.342451989254323,53.87989289432282,0.9326555048312622,0.11755077623682444,-34.38741232783524,36.06453517669981,0.8807036708343949,0.12435338024530028,-25.26463136768723,41.251275477699295
spec-56642-GAC094N47V1_sp03-245.fits,4632.13864585,2.59671485374,0.0213166981919,0.0266511984569,14.5591452496,0.0363376030705,0.0188380952412,0.00888777388366,1.4733087485118377,93.178072,46.765533,48.08000183105469,346332,false,true,false,-0.050032763934541286,0.0,45.1398018699863,48.76535707508258,-0.14143462631750778,0.0,-39.455626805126684,44.097618029884984,0.8887517593705737,0.0704328997586048,-23.32665165858759,25.122089849973445,0.8363414104670088,0.07641317217618261,-1.1001815803103323,31.20946277655333
spec-56642-GAC094N47V1_sp04-005.fits,4416.05067314,2.00922544268,-0.3366514551,0.0474116116409,9.83626148641,0.0264331886232,0.0149463283484,0.00708245444621,1.032211721117112,94.659478,47.654793,65.47000122070312,346334,false,true,false,-0.02332676112287224,0.0,45.139829608138896,35.81607999779069,-0.025092623142736747,0.0,9.342451477163364,29.725067146426465,0.7950805144800764,0.07451923117200428,-31.614078076795195,37.037141393527975,1.036131943461225,0.02187178023525732,-47.38432790966801,15.933065795982817
spec-56642-GAC094N47V1_sp04-049.fits,4557.69831775,2.15823814169,-0.255968410751,0.0961634913365,16.9030777944,0.0460181727248,0.0241083501998,0.0120772127302,0.6078064650213615,94.539414,47.742592,34.310001373291016,346342,false,true,false,-0.15615453820707814,0.0,45.13981752667456,68.73099656362933,-0.011171884915543717,0.0,-14.754862706028753,55.68578878465138,0.9901271221319596,0.15095625157550838,-41.115259483584126,38.933376623670696,1.0363061667879638,0.04314394516472747,0.807808506260572,31.867027099882392
spec-56642-GAC094N47V1_sp05-097.fits,4745.62280562,2.91780319017,-0.139705044387,0.0720296587537,28.1707321905,0.0601810893561,0.0340457345026,0.0157986194612,0.315048410569761,94.208848,45.923616,31.360000610351562,346399,false,true,false,0.9411842966863805,0.16062109715441944,4.220275164809379,31.768813647668978,-0.06003814749360656,0.0,-7.427894109272232,77.50454769398951,0.8847875240352477,0.13946206898508073,-41.08742168344334,48.55922615990413,0.9458411344445586,0.16159477185207016,-53.47064847971802,42.29681012359466
