id,cannon_teff,cannon_logg,cannon_m_h,cannon_alpha_m,cannon_teff_err,cannon_logg_err,cannon_m_h_err,cannon_alpha_m_err,cannon_red_chisq,ra,dec,snrg,codeindex,Ba_only_candidate,Sr_only_candidate,Ba_Sr_candidate,BA_FE_4554,BA_FE_4554_err,BA_FE_4554_kernel,BA_FE_4554_kernel_err,BA_FE_4934,BA_FE_4934_err,BA_FE_4934_kernel,BA_FE_4934_kernel_err,SR_FE_4077,SR_FE_4077_err,SR_FE_4077_kernel,SR_FE_4077_kernel_err,SR_FE_4215,SR_FE_4215_err,SR_FE_4215_kernel,SR_FE_4215_kernel_err,source_id,designation,ra_cone,dec_cone,l,b,ecl_lon,ecl_lat,parallax,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,ra_error,dec_error,parallax_error,pmra_error,pmdec_error,a_g_percentile_lower,a_g_percentile_upper,a_g_val,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_gof_al,astrometric_matched_observations,astrometric_n_bad_obs_al,astrometric_n_good_obs_al,astrometric_n_obs_ac,astrometric_n_obs_al,astrometric_params_solved,astrometric_primary_flag,astrometric_pseudo_colour,astrometric_pseudo_colour_error,astrometric_sigma5d_max,astrometric_weight_al,bp_g,bp_rp,dec_parallax_corr,dec_pmdec_corr,dec_pmra_corr,duplicated_source,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,e_bp_min_rp_val,flame_flags,frame_rotator_object_type,g_rp,lum_percentile_lower,lum_percentile_upper,lum_val,matched_observations,mean_varpi_factor_al,parallax_over_error,parallax_pmdec_corr,parallax_pmra_corr,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_n_obs,phot_bp_rp_excess_factor,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_n_obs,phot_proc_mode,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_n_obs,phot_variable_flag,pmra_pmdec_corr,priam_flags,ra_dec_corr,radial_velocity,radial_velocity_error,radius_percentile_lower,radius_percentile_upper,radius_val,random_index,ra_parallax_corr,ra_pmdec_corr,ra_pmra_corr,ref_epoch,rv_nb_transits,rv_template_fe_h,rv_template_logg,rv_template_teff,solution_id,teff_percentile_lower,teff_percentile_upper,teff_val,visibility_periods_used,Separation,parallax/error
spec-56751-VB138N06V1_sp01-077.fits,5036.0855656,3.2304474472,-0.6239625261,0.1387973641,19.1197116967,0.0298654807,0.0214074082,0.0111692215,0.7544397378,138.93118,4.541849,96.4199981689,435664,false,true,false,0.8083375004,0.0788387558,4.3502068837,17.4736631275,0.4496389457,0.1910269381,-37.9802129258,31.8575523348,0.8325114257,0.041026708,23.848217198,17.3524860754,1.0141082481,0.0135702467,8.9497232871,12.7153960779,5.79592852909816E+017,Gaia DR2 579592852909815552,138.9312653708,4.5418035663,226.6819663293,33.9511429476,139.9227371571,-10.82747408,1.3840738853,13.9852965032,3.0653931926,12.486056,12.931004,11.895437,0.0354081666,0.0328491643,0.0417786715,0.0744355553,0.0649626445,,,,131.95801,0,0,1.4365042,13,1,115,116,116,31,,1.5875422148,0.0094294592,0.048083,264.84525,0.44494724,1.0355663,-0.13629189,-0.29008296,0.009830437,,,,,200111,0,0.5906191,4.0587745,4.4285607,4.2436676,14,0.025369545,33.12872,-0.11168705,0.017269509,92929.5351739473,203.202208905,457.3254,13,1.22062,190951.723220189,38.9565497778,4901.659,121,0,140149.966638837,148.9973039256,940.62085,13,NOT_AVAILABLE,-0.10159169,100001,-0.18112646,54.2929023729,2.2124499525,2.4680436,2.6822329,2.617316,379348001,-0.3060358,0.072400674,-0.15581988,2015.5,3,0,3.5,6000,1.6357214584098E+018,5058.403,5273.3335,5120.75,8,9.6471218814653E-05,33.1287194065
spec-56296-VB140N02V3_sp16-188.fits,5009.40919967,3.1950893471,-0.6668655233,0.1562167826,33.4823187131,0.05215334,0.0376785996,0.0193675026,0.4366558853,138.93118,4.541849,51.78,148096,false,false,true,1.048938048,0.0254218415,6.08805726,15.9492824539,1.0132479586,0.0335260787,1.3387700004,22.9730166643,0.8618323111,0.0748503526,-17.9363772816,25.9348385063,0.2089713324,3.3505242876,8.9497228373,63.5640029939,5.79592852909816E+017,Gaia DR2 579592852909815552,138.9312653708,4.5418035663,226.6819663293,33.9511429476,139.9227371571,-10.82747408,1.3840738853,13.9852965032,3.0653931926,12.486056,12.931004,11.895437,0.0354081666,0.0328491643,0.0417786715,0.0744355553,0.0649626445,,,,131.95801,0,0,1.4365042,13,1,115,116,116,31,,1.5875422148,0.0094294592,0.048083,264.84525,0.44494724,1.0355663,-0.13629189,-0.29008296,0.009830437,,,,,200111,0,0.5906191,4.0587745,4.4285607,4.2436676,14,0.025369545,33.12872,-0.11168705,0.017269509,92929.5351739473,203.202208905,457.3254,13,1.22062,190951.723220189,38.9565497778,4901.659,121,0,140149.966638837,148.9973039256,940.62085,13,NOT_AVAILABLE,-0.10159169,100001,-0.18112646,54.2929023729,2.2124499525,2.4680436,2.6822329,2.617316,379348001,-0.3060358,0.072400674,-0.15581988,2015.5,3,0,3.5,6000,1.6357214584098E+018,5058.403,5273.3335,5120.75,8,9.6471218814653E-05,33.1287194065
spec-56684-GAC089N28V1_sp05-074.fits,5188.39825489,3.2827231011,-0.71574682,0.1220969118,23.9694881124,0.0369198526,0.0268209046,0.0125481586,0.5195046976,88.372958,28.176739,73.86,400679,false,false,true,1.0266514706,0.0219261183,-13.1558155038,14.6782608061,0.7912340571,0.1624714709,-2.9738285751,24.3580481433,0.8362793097,0.0717519499,26.914548584,27.1236401499,-0.1296447881,0,-53.4706476075,56.7380225223,3.43116347772818E+018,Gaia DR2 3431163477728177024,88.3729770496,28.1767517142,181.5400271259,1.0923055013,88.5609093294,4.7455981702,1.3058128441,-3.5496776902,8.450965429,12.9491415,13.426025,12.322017,0.0331193478,0.0301395896,0.0392493126,0.0611268377,0.0496247589,,,,213.75351,0,0,3.676706,17,1,148,61,149,31,,1.5480732234,0.0080669836,0.050256323,159.07312,0.4768839,1.1040087,-0.46006766,-0.46483383,0.040545434,,,,,200111,0,0.6271248,3.0741029,3.4328666,3.2534847,18,-0.000491619,33.2697,0.2682722,0.23709035,58904.0632785694,158.1544833862,372.44638,17,1.2316109,124649.215144881,57.334679367,2174.0632,147,0,94615.2707472714,145.1683608251,651.7623,18,NOT_AVAILABLE,0.043078493,100001,-0.13453023,,,2.4429133,2.5904398,2.4916482,1404932236,0.24242492,0.22165915,-0.23325004,2015.5,0,,,,1.6357214584098E+018,4816.447,4959.7466,4911.0024,11,2.10624339427738E-05,33.2696997119
spec-56661-GAC092N13V1_sp07-071.fits,5310.50887731,3.4210461246,-0.5027831529,0.0963796625,22.0134304798,0.0358454999,0.0253272283,0.0113271967,0.4627783941,94.195565,11.96072,65.76,372441,false,false,true,1.0038338399,0.0211778803,18.4619236064,17.667886608,0.8468787966,0.1704333012,-12.6535284913,26.6676252965,0.8849580873,0.0564547138,-12.1985404803,18.1120017865,-0.0805960577,0,-53.4706417788,49.8204783968,3.33167770714122E+018,Gaia DR2 3331677707141219200,94.1955614583,11.960719974,198.3473526874,-2.1007699273,94.1873418296,-11.4175971584,0.9045689406,4.4036485176,-3.8952720451,13.526467,14.000788,12.896233,0.0245606192,0.0224223031,0.0271601189,0.0460961634,0.0420674021,,,,90.43398,0,0,-2.8455684,16,0,137,0,137,31,,1.5460779525,0.006816536,0.05193837,91.76431,0.4743204,1.1045551,-0.29990414,-0.42325664,-0.05935797,,,,,200111,0,0.6302347,3.6274142,4.2131257,3.92027,16,0.04514824,33.305042,0.26631138,0.26205036,34692.874619069,77.8137142497,445.84525,13,1.2349044,73241.8856777395,17.4157959213,4205.486,137,0,55753.8547732209,71.7538942257,777.015,12,NOT_AVAILABLE,0.0046256753,100001,0.050119918,,,2.3063638,2.7187839,2.6595511,543181194,0.19202068,0.072353385,-0.30454528,2015.5,0,,,,1.6357214584098E+018,4925.7,5348,4980.25,11,3.46491168301513E-06,33.3050434695
spec-56384-HD123647S054954B01_sp09-179.fits,4984.82575401,3.376604916,-0.4161590533,0.1455208301,35.0884817332,0.0574535689,0.0384130847,0.0200450317,0.3310146524,190.3829,-5.082621,37.33,216293,false,false,true,0.9462953936,0.156999483,19.596917432,30.5970449958,-0.1021203911,0,-55.8065316235,125.9353926785,0.764916269,0.100481155,26.9145067547,56.5106069699,0.3941764988,2.4982834716,8.9497267669,84.4366022055,3.68016581732196E+018,Gaia DR2 3680165817321955584,190.3828409443,-5.0826285225,298.3117050779,57.7002245454,191.5341887218,-0.5657732561,0.9362623316,-16.3428626592,1.4127873459,13.365021,13.820215,12.762118,0.0256221937,0.0158474636,0.0279203457,0.0523307213,0.0288992512,,,,146.1204,0,0,-7.4883456,34,0,298,0,298,31,,1.5582812955,0.0041259036,0.058369868,110.90643,0.45519447,1.0580969,0.27180782,-0.6656083,0.041112356,,,,,200111,0,0.6029024,3.818605,4.4259486,4.122277,40,0.06676927,33.533337,-0.0019326769,0.0061737113,40970.3069846529,38.6642593958,1059.6428,39,1.2243989,84984.1607173743,15.4122404868,5514.0693,350,0,63084.2030594012,41.3731715577,1524.7611,38,NOT_AVAILABLE,-0.33222595,100001,-0.39200768,,,2.4893584,2.6313329,2.5727024,323988172,-0.46824965,0.073864326,-0.18220155,2015.5,0,,,,1.6357214584098E+018,5070.1724,5212.75,5127.62,12,5.9302518340913E-05,33.5333359286
spec-56385-GAC113N23V1_sp07-169.fits,5015.00206666,2.9334186099,-0.5962015947,0.1289280966,13.6746266905,0.0265880989,0.0160064475,0.0086605371,1.5323106607,114.45592,21.087264,131.4400024414,217237,true,false,false,0.9885914332,0.0655294886,6.1923405515,10.4282630348,0.8419207315,0.0941761235,-18.20456409,15.0731254386,0.9173945778,0.0364271879,10.1447116296,11.4846199242,0.3550239378,1.0403222428,8.9497231724,34.1130957777,6.73136553422757E+017,Gaia DR2 673136553422756480,114.455827885,21.0872768969,198.5310683808,19.3282202435,112.7232147292,-0.4434905715,1.5058600208,-6.5094087045,0.1502524516,11.044831,11.500805,10.468025,0.0474052598,0.0377893763,0.044755241,0.0966992443,0.0784954467,,,,186.98183,0,0,4.594504,14,4,111,115,115,31,,1.5491264847,0.0120908912,0.06567414,370.81516,0.45597363,1.0327797,0.06945729,-0.44930655,0.287195,,,,,200111,0,0.57680607,12.9100065,14.044219,13.477113,19,-0.008678117,33.646564,-0.17386092,0.10399252,346923.299659436,729.6872243679,475.4411,14,1.2064246,720134.528480349,654.7061106817,1099.9355,131,0,521864.736096284,952.0588396578,548.1434,14,NOT_AVAILABLE,-0.1797895,100001,-0.35841423,6.9707176528,0.747569927,4.392147,4.74239,4.6322403,901888986,0.02334176,0.2633405,-0.4874517,2015.5,5,0,4.5,5250,1.6357214584098E+018,5078.4,5277,5138.425,9,8.69086567421887E-05,33.6465626629
spec-56385-GAC113N23V1_sp07-169.fits,5015.00206666,2.9334186099,-0.5962015947,0.1289280966,13.6746266905,0.0265880989,0.0160064475,0.0086605371,1.5323106607,114.45592,21.087264,131.44,217237,false,false,true,0.9885914332,0.0655294886,6.1923405515,10.4282630348,0.8419207315,0.0941761235,-18.20456409,15.0731254386,0.9173945778,0.0364271879,10.1447116296,11.4846199242,0.3550239378,1.0403222428,8.9497231724,34.1130957777,6.73136553422757E+017,Gaia DR2 673136553422756480,114.455827885,21.0872768969,198.5310683808,19.3282202435,112.7232147292,-0.4434905715,1.5058600208,-6.5094087045,0.1502524516,11.044831,11.500805,10.468025,0.0474052598,0.0377893763,0.044755241,0.0966992443,0.0784954467,,,,186.98183,0,0,4.594504,14,4,111,115,115,31,,1.5491264847,0.0120908912,0.06567414,370.81516,0.45597363,1.0327797,0.06945729,-0.44930655,0.287195,,,,,200111,0,0.57680607,12.9100065,14.044219,13.477113,19,-0.008678117,33.646564,-0.17386092,0.10399252,346923.299659436,729.6872243679,475.4411,14,1.2064246,720134.528480349,654.7061106817,1099.9355,131,0,521864.736096284,952.0588396578,548.1434,14,NOT_AVAILABLE,-0.1797895,100001,-0.35841423,6.9707176528,0.747569927,4.392147,4.74239,4.6322403,901888986,0.02334176,0.2633405,-0.4874517,2015.5,5,0,4.5,5250,1.6357214584098E+018,5078.4,5277,5138.425,9,8.69086567421887E-05,33.6465626629
spec-56587-VB021N44V3_sp08-105.fits,4778.79029914,3.2823353495,0.1584663588,0.101916621,26.1977561797,0.054480248,0.0291597985,0.0153972865,0.3250840363,22.671969,43.835392,31.2999992371,275924,false,true,false,-0.2368255349,0,45.1398297506,88.4130631126,0.3981941636,0.8817621702,-20.8999573813,57.6665740371,1.0101844517,0.030629056,23.0259496124,25.8336878161,0.9533668922,0.109055897,8.949718988,30.5864289707,3.96950188987245E+017,Gaia DR2 396950188987244672,22.6719955027,43.8352964594,130.3788582992,-18.4681811533,38.5609380208,31.6573474125,1.6343826378,-1.5383148673,-15.386429635,12.198717,12.740697,11.535211,0.0433088005,0.0421745016,0.0482924316,0.0889569287,0.0940304194,,,,243.1692,0,0,8.135808,11,1,92,93,93,31,,1.4649976326,0.0133567389,0.062256943,316.46765,0.5419798,1.2054863,0.0029157223,-0.17251033,-0.08300681,,,,,200111,0,0.6635065,3.9932992,4.3345184,4.163909,16,0.05089745,33.843452,0.19433971,0.06722697,110732.89014758,162.3590210859,682.02484,10,1.2299763,248805.289690177,55.7840488125,4460.1514,108,0,195291.72806675,154.1806831806,1266.642,10,NOT_AVAILABLE,0.2268023,100001,0.185856,,,2.6564724,2.954492,2.8396413,690335315,0.3422503,-0.011950558,-0.21134856,2015.5,0,,,,1.6357214584098E+018,4796.895,5058.817,4892.94,10,9.7434484156601E-05,33.8434529729
spec-55966-GAC_061N50_V3_sp10-219.fits,4983.55809359,3.0071092982,0.236909654,0.0109202671,16.4762272041,0.0382932836,0.0183898077,0.0072651779,0.3225289337,59.280214,49.668651,46.5699996948,50008,false,true,false,-0.0508524154,0,45.1398281393,56.4309632695,-0.0485716079,0,-42.7922396901,50.8111194735,0.7848048689,0.0813608072,-4.9889378365,43.8705489982,0.8166713681,0.0862085926,-19.9288861351,36.3024777488,2.50147936229785E+017,Gaia DR2 250147936229784832,59.2802036486,49.6686326418,150.92892822,-2.835677967,67.8875000042,28.5607994923,1.3641624394,0.0029495983,-1.5099487741,11.092265,11.871249,10.265007,0.033969009,0.0208459181,0.0402287077,0.0796669183,0.0603801536,0.6566,2.2198,0.94,630.1449,0,0,12.062177,32,26,257,283,283,31,,1.467903661,0.0073030692,0.05194523,412.18393,0.77898407,1.6062422,-0.15068324,-0.08852715,0.09469359,,0.3272,1.135,0.4605,200111,0,0.8272581,19.54908,21.307976,20.428528,34,0.011195999,33.91017,-0.06594435,0.22580162,246635.546621025,289.6545116598,851.4818,32,1.2704729,689350.577586457,690.1588147605,998.8289,282,1,629165.656859662,464.0626694207,1355.7773,31,NOT_AVAILABLE,0.067409284,100002,-0.040534824,-40.4457170559,0.4206513118,7.6489124,8.805999,8.102692,1213387893,0.12854438,0.13370755,-0.3114466,2015.5,15,0,3,5000,1.6357214584098E+018,4135.1978,4436.9624,4310.9297,14,1.95424089594121E-05,33.9101730429
spec-56678-GAC109N30V1_sp08-214.fits,4863.91399005,3.1994160191,-0.3193644966,0.1528231096,17.2988203395,0.0308752934,0.0197456181,0.0104712189,0.5315902563,109.94063,29.56974,78.4100036621,392306,false,true,false,0.817348545,0.0694470875,-1.1106268605,18.9590818196,0.4313589379,0.2798785021,-25.3152419001,30.662695063,0.9326676667,0.044277435,-6.1623295945,13.7774998758,0.7650582992,0.054838532,8.9497223351,29.7325820824,8.85494614303382E+017,Gaia DR2 885494614303381632,109.9406601203,29.5697300537,188.5994665598,18.689787029,107.4017391625,7.3271503349,1.1992238578,14.3995588979,-3.370108472,12.750769,13.264211,12.107525,0.031268693,0.0287929577,0.0352352343,0.0630971939,0.0560147667,,,,176.60213,0,0,1.3233719,18,3,158,125,161,31,,1.5304727766,0.0078716322,0.047594815,203.7884,0.51344204,1.1566858,-0.38643017,-0.3091229,0.07264807,,,,,200111,0,0.6432438,4.3699255,4.810691,4.590308,18,-0.0004824869,34.03479,0.12647976,0.1794046,68370.8413230347,111.7112639747,612.03174,17,1.2273169,149636.952403684,36.1413538788,4140.325,151,0,115281.112826891,85.6278132994,1346.3046,18,NOT_AVAILABLE,-0.13823633,100001,-0.13079385,1.0950488977,5.860041493,2.8233116,2.9746716,2.9154134,595501263,-0.042633604,0.15410848,-0.28615186,2015.5,4,0,3,4500,1.6357214584098E+018,4898.547,5028.14,4948.08,11,2.80218950664339E-05,34.0347916404
spec-56678-GAC109N30V1_sp08-214.fits,4863.91399005,3.1994160191,-0.3193644966,0.1528231096,17.2988203395,0.0308752934,0.0197456181,0.0104712189,0.5315902563,109.94063,29.56974,78.41,392306,false,false,true,0.817348545,0.0694470875,-1.1106268605,18.9590818196,0.4313589379,0.2798785021,-25.3152419001,30.662695063,0.9326676667,0.044277435,-6.1623295945,13.7774998758,0.7650582992,0.054838532,8.9497223351,29.7325820824,8.85494614303382E+017,Gaia DR2 885494614303381632,109.9406601203,29.5697300537,188.5994665598,18.689787029,107.4017391625,7.3271503349,1.1992238578,14.3995588979,-3.370108472,12.750769,13.264211,12.107525,0.031268693,0.0287929577,0.0352352343,0.0630971939,0.0560147667,,,,176.60213,0,0,1.3233719,18,3,158,125,161,31,,1.5304727766,0.0078716322,0.047594815,203.7884,0.51344204,1.1566858,-0.38643017,-0.3091229,0.07264807,,,,,200111,0,0.6432438,4.3699255,4.810691,4.590308,18,-0.0004824869,34.03479,0.12647976,0.1794046,68370.8413230347,111.7112639747,612.03174,17,1.2273169,149636.952403684,36.1413538788,4140.325,151,0,115281.112826891,85.6278132994,1346.3046,18,NOT_AVAILABLE,-0.13823633,100001,-0.13079385,1.0950488977,5.860041493,2.8233116,2.9746716,2.9154134,595501263,-0.042633604,0.15410848,-0.28615186,2015.5,4,0,3,4500,1.6357214584098E+018,4898.547,5028.14,4948.08,11,2.80218950664339E-05,34.0347916404
spec-56642-GAC094N47V1_sp05-097.fits,4745.62280562,2.9178031902,-0.1397050444,0.0720296588,28.1707321905,0.0601810894,0.0340457345,0.0157986195,0.3150484106,94.208848,45.923616,31.3600006104,346399,false,true,false,0.9411842967,0.1606210972,4.2202751648,31.7688136477,-0.0600381475,0,-7.4278941093,77.504547694,0.884787524,0.139462069,-41.0874216834,48.5592261599,0.9458411344,0.1615947719,-53.4706484797,42.2968101236,9.62555879602227E+017,Gaia DR2 962555879602226304,94.2088433998,45.9236110444,167.957595063,13.5602531875,93.1684435354,22.5306107737,0.8389712388,-1.4148552009,-9.2203352912,13.040166,13.651237,12.311011,0.0210415461,0.0190432255,0.0245435414,0.0397387272,0.0363148498,,,,171.31204,0,0,1.556443,17,1,149,9,150,31,,1.5082668337,0.0051202912,0.046350006,138.55026,0.61107063,1.3402252,-0.35230052,-0.42261848,0.06737869,,,,,200111,0,0.7291546,6.8044066,7.865601,7.335004,17,-0.07303029,34.182976,0.40232855,0.1770904,47869.6774032498,104.3941603261,458.54745,16,1.2514608,114625.148604125,50.409278479,2273.89,143,0,95579.2030202474,191.9657188603,497.89725,14,NOT_AVAILABLE,-0.14904821,100001,-0.13388088,32.9871555274,2.1277814207,3.5762384,4.2273097,3.814998,594707692,0.09816982,0.16794114,-0.3046815,2015.5,6,0,3.5,5500,1.6357214584098E+018,4620.0254,5023,4863.28,10,0.000005899,34.1829740512
spec-56642-GAC094N47V3_sp05-097.fits,4824.5110128,3.0208565124,-0.0670267171,0.0582306564,25.4153447299,0.0543549509,0.0294087245,0.0129827895,0.3814281934,94.208848,45.923616,32.0299987793,347525,false,true,false,0.8523075584,0.1427056053,12.4363722156,37.3795561445,0.289395355,0.9074998911,8.3143612623,60.0754810682,1.0175847446,0.0342287689,-21.7780921386,28.7179806911,0.9188719317,0.1339479943,-48.2836332278,39.4647332579,9.62555879602227E+017,Gaia DR2 962555879602226304,94.2088433998,45.9236110444,167.957595063,13.5602531875,93.1684435354,22.5306107737,0.8389712388,-1.4148552009,-9.2203352912,13.040166,13.651237,12.311011,0.0210415461,0.0190432255,0.0245435414,0.0397387272,0.0363148498,,,,171.31204,0,0,1.556443,17,1,149,9,150,31,,1.5082668337,0.0051202912,0.046350006,138.55026,0.61107063,1.3402252,-0.35230052,-0.42261848,0.06737869,,,,,200111,0,0.7291546,6.8044066,7.865601,7.335004,17,-0.07303029,34.182976,0.40232855,0.1770904,47869.6774032498,104.3941603261,458.54745,16,1.2514608,114625.148604125,50.409278479,2273.89,143,0,95579.2030202474,191.9657188603,497.89725,14,NOT_AVAILABLE,-0.14904821,100001,-0.13388088,32.9871555274,2.1277814207,3.5762384,4.2273097,3.814998,594707692,0.09816982,0.16794114,-0.3046815,2015.5,6,0,3.5,5500,1.6357214584098E+018,4620.0254,5023,4863.28,10,0.000005899,34.1829740512
spec-56642-GAC094N47V1_sp05-097.fits,4745.62280562,2.9178031902,-0.1397050444,0.0720296588,28.1707321905,0.0601810894,0.0340457345,0.0157986195,0.3150484106,94.208848,45.923616,31.36,346399,false,false,true,0.9411842967,0.1606210972,4.2202751648,31.7688136477,-0.0600381475,0,-7.4278941093,77.504547694,0.884787524,0.139462069,-41.0874216834,48.5592261599,0.9458411344,0.1615947719,-53.4706484797,42.2968101236,9.62555879602227E+017,Gaia DR2 962555879602226304,94.2088433998,45.9236110444,167.957595063,13.5602531875,93.1684435354,22.5306107737,0.8389712388,-1.4148552009,-9.2203352912,13.040166,13.651237,12.311011,0.0210415461,0.0190432255,0.0245435414,0.0397387272,0.0363148498,,,,171.31204,0,0,1.556443,17,1,149,9,150,31,,1.5082668337,0.0051202912,0.046350006,138.55026,0.61107063,1.3402252,-0.35230052,-0.42261848,0.06737869,,,,,200111,0,0.7291546,6.8044066,7.865601,7.335004,17,-0.07303029,34.182976,0.40232855,0.1770904,47869.6774032498,104.3941603261,458.54745,16,1.2514608,114625.148604125,50.409278479,2273.89,143,0,95579.2030202474,191.9657188603,497.89725,14,NOT_AVAILABLE,-0.14904821,100001,-0.13388088,32.9871555274,2.1277814207,3.5762384,4.2273097,3.814998,594707692,0.09816982,0.16794114,-0.3046815,2015.5,6,0,3.5,5500,1.6357214584098E+018,4620.0254,5023,4863.28,10,0.000005899,34.1829740512
spec-56642-GAC094N47V2_sp03-220.fits,5002.76287601,3.4892544471,0.1070743234,0.0808878643,23.8919797686,0.0466714071,0.0258021308,0.0132918228,0.6828209786,93.533617,47.72583,40.1899986267,346895,false,true,false,-0.2163181828,0,45.1398277116,80.7311151082,-0.0057568694,0,-55.8065268179,83.2808627242,0.90241687,0.0623577885,-2.7809029687,20.6324835271,0.8030201804,0.0793545692,8.9497258048,36.6239595971,9.68822099448092E+017,Gaia DR2 968822099448091776,93.5336406042,47.725798346,166.0763610841,13.9091495911,92.60771277,24.3184993969,1.6760938085,11.3246887779,-27.2578229552,12.544181,13.024885,11.926931,0.0412059047,0.0376459038,0.0488245116,0.0731737406,0.064845074,,,,113.92035,0,0,0.038874887,14,0,119,119,119,31,,1.5676238456,0.0093456748,0.048009265,253.49219,0.4807043,1.0979538,-0.43415383,-0.4102171,-0.036180995,,,,,200111,0,0.6172495,2.6880732,2.9137025,2.8008878,14,0.08672019,34.32894,0.34102282,0.22791561,85231.707424957,203.2833088518,419.27548,9,1.2230774,180998.097080553,46.8228030443,3865.5972,116,0,136142.985052877,165.0440418681,824.8888,8,NOT_AVAILABLE,0.19521031,100001,-0.0125725465,-20.2968963142,2.0287354813,2.1559567,2.2651837,2.217406,604815408,0.2874773,0.1618096,-0.25966457,2015.5,5,0,3,5000,1.6357214584098E+018,4961.335,5085.46,5014.5,11,3.5413073183261E-05,34.3289416232
spec-56591-HD224811N372500V01_sp10-184.fits,4853.53218216,3.0175689579,-0.6839137222,0.2136246395,19.6156953297,0.0313898051,0.0228854193,0.0098410564,0.6552758576,339.348264,36.516823,89.2200012207,281819,false,true,false,0.7907956608,0.0833170301,-2.7630948615,19.2452053198,-0.2110240865,0,-12.1317163994,53.0925644957,0.7220433127,0.2529595398,-16.7236764965,27.4596139045,0.7872451049,0.0608515799,-15.7061679043,26.8291510774,1.90437097987807E+018,Gaia DR2 1904370979878070272,339.348218834,36.5168533196,94.9502067371,-18.9677739518,358.2209956788,41.2012150094,0.9905256295,-8.8346380544,5.851139953,12.852816,13.407953,12.159684,0.0163316423,0.0237295675,0.0287619801,0.0282988734,0.0481595906,,,,494.8156,0,0,4.491596,42,5,366,247,371,31,,1.5254878832,0.0050772227,0.039913062,188.73682,0.55513763,1.2482691,0.20309493,-0.3551528,-0.103878535,,,,,200111,0,0.69313145,5.8680673,6.518948,6.1935077,51,-0.014330647,34.438713,-0.27516618,-0.2822147,59892.6945979213,53.323346583,1123.1984,48,1.2463273,136213.415632411,39.5029912112,3448.1797,426,1,109873.799407408,70.5732948331,1556.875,47,NOT_AVAILABLE,0.13400707,100002,0.16503303,14.638975485,1.3247822136,3.2214282,3.522887,3.4513872,999296482,0.19277595,-0.053576928,-0.71477205,2015.5,10,0,4.5,5500,1.6357214584098E+018,4851.3335,5073.25,4901.3267,13,4.72959257950391E-05,34.4387147914
spec-56700-GAC105N57V1_sp15-215.fits,4718.51890915,2.9334268909,-0.064582912,0.0761643931,13.3106581761,0.0294377675,0.0160958559,0.0084437965,0.509841389,105.0442,59.223816,67.75,415620,false,true,false,-0.0267857211,0,-14.1978929195,3.36941704404644E-09,-0.0875985143,0,9.3424656322,36.5169505355,0.7523618841,0.0508121467,-15.7187757825,32.8348417507,0.8477346843,0.0601357513,-30.71323484,23.4215340229,1.00248288772151E+018,Gaia DR2 1002482887721507840,105.044172392,59.2237858768,157.0125318899,24.1501126719,99.4828879441,36.2787584569,1.3233719338,8.1620768703,-12.7812551742,11.732847,12.2885275,11.0615,0.026197468,0.0273337763,0.0384094561,0.0481100406,0.0447192013,,,,706.1074,0,0,10.981024,40,14,340,354,354,31,,1.5531880835,0.0066914697,0.037435975,398.55606,0.5556803,1.2270279,-0.12605982,-0.4159571,-0.28444582,,,,,200111,0,0.6713476,9.340674,10.179086,9.75988,41,-0.08794477,34.454327,0.061338365,0.5203178,167936.133697247,166.1746488424,1010.6002,40,1.2300853,382126.566244525,134.0252241875,2851.154,324,1,302112.108897335,189.1398379216,1597.2949,38,NOT_AVAILABLE,0.061366342,100002,-0.0092420485,-18.8115811953,0.4457096838,4.161359,4.4998784,4.3515987,54624916,-0.31476063,-0.2867755,-0.6908465,2015.5,15,0,3,5000,1.6357214584098E+018,4809.3574,5001.15,4890.61,12,3.32711677282718E-05,34.4543263085
