id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1,dec_1,snrg_1,codeindex_1,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_2,dec_2,snrg_2,codeindex_2,Separation
spec-56583-GAC093N22V1_sp11-168.fits,4966.77889161,2.76383852114,-0.488627695084,0.0660018931226,30.1596642967,0.0665458171605,0.0360763155201,0.0138759832015,0.5493393149944102,92.397403,25.131548,34.93000030517578,272744,spec-56583-GAC093N22V1_sp11-168.fits,4966.77889161,2.76383852114,-0.488627695084,0.0660018931226,30.1596642967,0.0665458171605,0.0360763155201,0.0138759832015,0.5493393149944102,92.397403,25.131548,34.93000030517578,272744,0.0
spec-56587-HD214329N193807V_sp01-154.fits,4355.02524603,1.59402210487,-0.270156347132,0.149065355198,12.5286348806,0.036612610388,0.0198727863786,0.0113597180456,1.3728018026011237,325.883742,18.073066,35.900001525878906,274931,spec-56587-HD214329N193807V_sp01-154.fits,4355.02524603,1.59402210487,-0.270156347132,0.149065355198,12.5286348806,0.036612610388,0.0198727863786,0.0113597180456,1.3728018026011237,325.883742,18.073066,35.900001525878906,274931,0.0
spec-56590-HD011332N441019B01_sp08-108.fits,4935.40206462,3.24603040254,-0.00524192098011,0.112343842548,23.7013685282,0.0492527453807,0.0258763007541,0.014227762047,0.6319175681927374,19.377847,42.993506,40.2599983215332,279705,spec-56590-HD011332N441019B01_sp08-108.fits,4935.40206462,3.24603040254,-0.00524192098011,0.112343842548,23.7013685282,0.0492527453807,0.0258763007541,0.014227762047,0.6319175681927374,19.377847,42.993506,40.2599983215332,279705,0.0
spec-56592-GAC102N35V1_sp11-175.fits,4231.82068116,1.20489460687,-0.285423192956,0.0414058786493,11.6312639574,0.036041066723,0.0204035614925,0.00913252083954,0.9884157023607955,101.88623,37.18742,38.70000076293945,283563,spec-56592-GAC102N35V1_sp11-175.fits,4231.82068116,1.20489460687,-0.285423192956,0.0414058786493,11.6312639574,0.036041066723,0.0204035614925,0.00913252083954,0.9884157023607955,101.88623,37.18742,38.70000076293945,283563,0.0
spec-56595-GAC088N22B1_sp04-162.fits,4947.84035732,2.39031323263,-0.813995843163,0.176259669234,23.3016232947,0.0531282221332,0.0306576520974,0.0113625140772,1.0997905526289378,88.110093,22.478117,58.880001068115234,286845,spec-56595-GAC088N22B1_sp04-162.fits,4947.84035732,2.39031323263,-0.813995843163,0.176259669234,23.3016232947,0.0531282221332,0.0306576520974,0.0113625140772,1.0997905526289378,88.110093,22.478117,58.880001068115234,286845,0.0
spec-56618-GAC105N47V1_sp03-120.fits,4902.03241478,2.73433506863,-0.256691647337,0.0730618109258,30.8064555304,0.0729540660301,0.0374798922396,0.0174740415338,0.4092474321704136,104.35069,47.430383,33.7400016784668,315007,spec-56618-GAC105N47V1_sp03-120.fits,4902.03241478,2.73433506863,-0.256691647337,0.0730618109258,30.8064555304,0.0729540660301,0.0374798922396,0.0174740415338,0.4092474321704136,104.35069,47.430383,33.7400016784668,315007,0.0
spec-56626-GAC117N24V1_sp16-115.fits,5161.31928537,3.17716327142,-0.654196874608,0.106147117613,43.9232278468,0.0725966913482,0.0516551835394,0.0209230475569,0.2484978029533851,117.09941,25.843164,37.7400016784668,329034,spec-56626-GAC117N24V1_sp16-115.fits,5161.31928537,3.17716327142,-0.654196874608,0.106147117613,43.9232278468,0.0725966913482,0.0516551835394,0.0209230475569,0.2484978029533851,117.09941,25.843164,37.7400016784668,329034,0.0
spec-56629-HD090800N293915V01_sp16-116.fits,5026.85971555,3.19766797014,-0.307322356365,0.103936840509,11.0822011831,0.0212549483166,0.0124315241484,0.00679649418463,1.6614784385933148,136.198332,31.171122,147.3300018310547,335363,spec-56629-HD090800N293915V01_sp16-116.fits,5026.85971555,3.19766797014,-0.307322356365,0.103936840509,11.0822011831,0.0212549483166,0.0124315241484,0.00679649418463,1.6614784385933148,136.198332,31.171122,147.3300018310547,335363,0.0
spec-56630-VB137N22V1_sp12-159.fits,5058.69062669,3.34093020485,-0.181568701796,0.11095784366,14.3045469489,0.0269715687083,0.015586300266,0.00882969468018,1.209278409916481,139.26861,23.834822,98.98999786376953,337134,spec-56630-VB137N22V1_sp12-159.fits,5058.69062669,3.34093020485,-0.181568701796,0.11095784366,14.3045469489,0.0269715687083,0.015586300266,0.00882969468018,1.209278409916481,139.26861,23.834822,98.98999786376953,337134,0.0
spec-56638-GAC102N35B1_sp15-079.fits,4362.31882603,1.29830912417,-0.333969497038,0.0396003766365,7.36993848225,0.0227618415532,0.0130821033969,0.00609386606764,2.0969916938773796,101.68581,36.219987,70.23999786376953,338417,spec-56638-GAC102N35B1_sp15-079.fits,4362.31882603,1.29830912417,-0.333969497038,0.0396003766365,7.36993848225,0.0227618415532,0.0130821033969,0.00609386606764,2.0969916938773796,101.68581,36.219987,70.23999786376953,338417,0.0
spec-56640-GAC121N22B1_sp02-107.fits,5131.53678861,3.52481539754,-0.45923530827,0.104932732571,42.6581084537,0.0631487723634,0.0477563124458,0.0217303705184,0.6197007851766004,120.37752,20.498776,32.529998779296875,341142,spec-56640-GAC121N22B1_sp02-107.fits,5131.53678861,3.52481539754,-0.45923530827,0.104932732571,42.6581084537,0.0631487723634,0.0477563124458,0.0217303705184,0.6197007851766004,120.37752,20.498776,32.529998779296875,341142,0.0
spec-56641-GAC117N12V1_sp08-225.fits,5026.52665698,3.19801918628,-0.473553280365,0.117966541419,38.5645059936,0.0668090628569,0.0432089420702,0.0214589152667,0.38733739737413075,118.1126,10.751919,40.220001220703125,344106,spec-56641-GAC117N12V1_sp08-225.fits,5026.52665698,3.19801918628,-0.473553280365,0.117966541419,38.5645059936,0.0668090628569,0.0432089420702,0.0214589152667,0.38733739737413075,118.1126,10.751919,40.220001220703125,344106,0.0
spec-56646-VB061N34V3_sp08-143.fits,4745.90197736,2.02986998633,-0.192027376799,0.0744150880854,20.618140433,0.0602999013258,0.0294010233761,0.0136384565348,0.6941897475027777,62.644481,33.582354,31.889999389648438,353361,spec-56646-VB061N34V3_sp08-143.fits,4745.90197736,2.02986998633,-0.192027376799,0.0744150880854,20.618140433,0.0602999013258,0.0294010233761,0.0136384565348,0.6941897475027777,62.644481,33.582354,31.889999389648438,353361,0.0
spec-56648-HD121209N203231V_sp11-187.fits,5138.24549827,3.02607570973,-0.799943843781,0.156278488604,35.8578213634,0.0655607729977,0.044979902815,0.0202131726533,0.5827987085777655,182.925976,22.586997,46.900001525878906,356338,spec-56648-HD121209N203231V_sp11-187.fits,5138.24549827,3.02607570973,-0.799943843781,0.156278488604,35.8578213634,0.0655607729977,0.044979902815,0.0202131726533,0.5827987085777655,182.925976,22.586997,46.900001525878906,356338,0.0
spec-56653-HD102901N294339V01_sp06-035.fits,4984.56966152,3.13441167475,-0.37348615453,0.124035709094,17.2636846127,0.0334617149377,0.0199303164093,0.011121418412,1.2849654564795776,159.1860858,29.546534,79.54000091552734,361867,spec-56653-HD102901N294339V01_sp06-035.fits,4984.56966152,3.13441167475,-0.37348615453,0.124035709094,17.2636846127,0.0334617149377,0.0199303164093,0.011121418412,1.2849654564795776,159.1860858,29.546534,79.54000091552734,361867,0.0
spec-56655-HD105033N320139V01_sp15-038.fits,5013.94589565,2.78952635008,-0.755913687275,0.157675535562,16.3329123061,0.0331325081235,0.0201113490654,0.0101368157741,1.7097675755432373,162.89232,33.406776,105.7699966430664,364500,spec-56655-HD105033N320139V01_sp15-038.fits,5013.94589565,2.78952635008,-0.755913687275,0.157675535562,16.3329123061,0.0331325081235,0.0201113490654,0.0101368157741,1.7097675755432373,162.89232,33.406776,105.7699966430664,364500,0.0
spec-56660-HD083602N240304V01_sp12-177.fits,4869.84256553,2.66737399111,-0.458748409864,0.0720482158841,15.9996260571,0.0367882726632,0.0198294331236,0.00892143427345,1.2278983210956618,130.949091,25.822656,79.68000030517578,370461,spec-56660-HD083602N240304V01_sp12-177.fits,4869.84256553,2.66737399111,-0.458748409864,0.0720482158841,15.9996260571,0.0367882726632,0.0198294331236,0.00892143427345,1.2278983210956618,130.949091,25.822656,79.68000030517578,370461,0.0
spec-56669-GAC097N37B2_sp03-023.fits,4860.07713044,2.59661533564,-0.491314037704,0.0797388554806,23.7378520263,0.0564193256054,0.0300566451615,0.0135024725241,1.1361142011289875,96.982568,36.787455,44.2599983215332,381220,spec-56669-GAC097N37B2_sp03-023.fits,4860.07713044,2.59661533564,-0.491314037704,0.0797388554806,23.7378520263,0.0564193256054,0.0300566451615,0.0135024725241,1.1361142011289875,96.982568,36.787455,44.2599983215332,381220,0.0
spec-56671-VB092S06V1_sp16-205.fits,5055.5658483,3.28223916369,-0.513748163547,0.110125566881,27.6906553889,0.0428511472897,0.0306183226895,0.0139626610295,0.48997462868494684,90.569642,-5.061567,55.279998779296875,386772,spec-56671-VB092S06V1_sp16-205.fits,5055.5658483,3.28223916369,-0.513748163547,0.110125566881,27.6906553889,0.0428511472897,0.0306183226895,0.0139626610295,0.48997462868494684,90.569642,-5.061567,55.279998779296875,386772,0.0
spec-56675-VB081N07V2_sp12-231.fits,4132.37542893,1.35077723091,-0.275643284747,0.00485837477478,11.6558134314,0.0339957427295,0.0200012567904,0.00803747990416,0.9349039632059079,82.693554,9.2078811,36.06999969482422,390327,spec-56675-VB081N07V2_sp12-231.fits,4132.37542893,1.35077723091,-0.275643284747,0.00485837477478,11.6558134314,0.0339957427295,0.0200012567904,0.00803747990416,0.9349039632059079,82.693554,9.2078811,36.06999969482422,390327,0.0
spec-56676-VB042N25V1_sp16-246.fits,5042.90507385,3.182949516,-0.488661632865,0.0859951820546,16.6799081954,0.0284107744231,0.0186586655892,0.00821950188336,1.3314393390183028,41.320336,27.496084,104.94000244140625,391743,spec-56676-VB042N25V1_sp16-246.fits,5042.90507385,3.182949516,-0.488661632865,0.0859951820546,16.6799081954,0.0284107744231,0.0186586655892,0.00821950188336,1.3314393390183028,41.320336,27.496084,104.94000244140625,391743,0.0
spec-56722-GAC094N35B1_sp03-085.fits,5086.9009548,2.84938086878,-0.503245619279,0.129388345625,35.9864465558,0.0784878261683,0.0433725948981,0.0174772412434,0.6555885170552318,92.874345,35.05452,32.47999954223633,420898,spec-56722-GAC094N35B1_sp03-085.fits,5086.9009548,2.84938086878,-0.503245619279,0.129388345625,35.9864465558,0.0784878261683,0.0433725948981,0.0174772412434,0.6555885170552318,92.874345,35.05452,32.47999954223633,420898,0.0
spec-56722-HD154740N282810B01_sp01-036.fits,4966.43054106,2.94558805091,-1.00475275937,0.233434590845,47.3226196498,0.0799888882673,0.0551373500914,0.022943245816,0.42874254238465814,236.678201,26.27029,33.7400016784668,421602,spec-56722-HD154740N282810B01_sp01-036.fits,4966.43054106,2.94558805091,-1.00475275937,0.233434590845,47.3226196498,0.0799888882673,0.0551373500914,0.022943245816,0.42874254238465814,236.678201,26.27029,33.7400016784668,421602,0.0
spec-56722-HD154740N282810B01_sp07-033.fits,4806.60945283,2.41920831,-0.623316061563,0.16038885747,15.2351978053,0.0366037893853,0.0200058263227,0.0121973848971,1.5172791752108767,237.505142,26.763988,78.41999816894531,421643,spec-56722-HD154740N282810B01_sp07-033.fits,4806.60945283,2.41920831,-0.623316061563,0.16038885747,15.2351978053,0.0366037893853,0.0200058263227,0.0121973848971,1.5172791752108767,237.505142,26.763988,78.41999816894531,421643,0.0
spec-56723-GAC102N27V1_sp13-233.fits,4060.52850657,0.844701265568,-0.404018062386,0.0352089631495,10.1446399761,0.0310232669902,0.0193668958279,0.00816134151568,0.9025343825738275,104.00681,27.867599,30.510000228881836,422555,spec-56723-GAC102N27V1_sp13-233.fits,4060.52850657,0.844701265568,-0.404018062386,0.0352089631495,10.1446399761,0.0310232669902,0.0193668958279,0.00816134151568,0.9025343825738275,104.00681,27.867599,30.510000228881836,422555,0.0
spec-56723-HD134348N172427B01_sp03-207.fits,4923.22028597,2.84084231016,-0.857398357094,0.234697037471,32.9144809151,0.0596396552318,0.0401884124212,0.0159549575077,0.6163438638050139,205.117262,17.982153,49.650001525878906,423631,spec-56723-HD134348N172427B01_sp03-207.fits,4923.22028597,2.84084231016,-0.857398357094,0.234697037471,32.9144809151,0.0596396552318,0.0401884124212,0.0159549575077,0.6163438638050139,205.117262,17.982153,49.650001525878906,423631,0.0
spec-56751-HD141501N234109B01_sp02-049.fits,5086.51967261,3.18325003295,-0.702845495894,0.198510350494,45.2879879772,0.0781400205286,0.0517701307762,0.0275376211004,0.4329826082186459,212.260266,22.253446,32.279998779296875,435073,spec-56751-HD141501N234109B01_sp02-049.fits,5086.51967261,3.18325003295,-0.702845495894,0.198510350494,45.2879879772,0.0781400205286,0.0517701307762,0.0275376211004,0.4329826082186459,212.260266,22.253446,32.279998779296875,435073,0.0
spec-56753-HD160449N093841B01_sp09-180.fits,5054.01819682,3.11331175987,-0.901293229304,0.204882435216,24.428206599,0.0383493300061,0.0277206646097,0.0130373263542,0.804086175064174,242.474893,10.150441,79.29000091552734,437637,spec-56753-HD160449N093841B01_sp09-180.fits,5054.01819682,3.11331175987,-0.901293229304,0.204882435216,24.428206599,0.0383493300061,0.0277206646097,0.0130373263542,0.804086175064174,242.474893,10.150441,79.29000091552734,437637,0.0
spec-56769-HD184250N365730V_sp02-194.fits,5045.47017774,3.78037040697,-0.0176756571363,0.113431463662,26.6736567878,0.0457206091837,0.0280636900386,0.0140104427244,1.4151492041155969,278.698149,35.781021,42.790000915527344,440752,spec-56769-HD184250N365730V_sp02-194.fits,5045.47017774,3.78037040697,-0.0176756571363,0.113431463662,26.6736567878,0.0457206091837,0.0280636900386,0.0140104427244,1.4151492041155969,278.698149,35.781021,42.790000915527344,440752,0.0
