id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1,dec_1,snrg_1,codeindex_1,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_2,dec_2,snrg_2,codeindex_2,Separation
spec-56310-GAC078N51V2_sp07-193.fits,3920.006856,0.823369327297,-0.467654605981,-0.00108202645942,10.3476431952,0.0284604382144,0.0187024521691,0.00696082548705,0.5285633763541967,81.010297,50.208988,35.06999969482422,160760,spec-56310-GAC078N51V2_sp07-193.fits,3920.006856,0.823369327297,-0.467654605981,-0.00108202645942,10.3476431952,0.0284604382144,0.0187024521691,0.00696082548705,0.5285633763541967,81.010297,50.208988,35.06999969482422,160760,0.0
spec-56310-GAC105N24V1_sp16-091.fits,4692.67735895,2.53736508158,-0.455057783103,0.0777850347169,25.9445540877,0.0618579084996,0.0335355221743,0.01559245815,0.45213015545150503,103.67707,25.548773,36.77000045776367,163269,spec-56310-GAC105N24V1_sp16-091.fits,4692.67735895,2.53736508158,-0.455057783103,0.0777850347169,25.9445540877,0.0618579084996,0.0335355221743,0.01559245815,0.45213015545150503,103.67707,25.548773,36.77000045776367,163269,0.0
spec-56310-GAC105N24V2_sp10-083.fits,5008.70354386,2.61838362228,-0.378778325883,0.0839206957037,18.1557991439,0.043739127194,0.0223492107063,0.00997567317794,0.6287246621251739,103.4216,23.433214,68.66999816894531,163717,spec-56310-GAC105N24V2_sp10-083.fits,5008.70354386,2.61838362228,-0.378778325883,0.0839206957037,18.1557991439,0.043739127194,0.0223492107063,0.00997567317794,0.6287246621251739,103.4216,23.433214,68.66999816894531,163717,0.0
spec-56317-GAC105N57V2_sp08-177.fits,4853.26770717,2.52740102934,-0.335170786385,0.0969630098643,15.5615175829,0.039079883084,0.0197040986131,0.0102501994372,1.6185049755348708,106.38339,56.677647,63.86000061035156,167198,spec-56317-GAC105N57V2_sp08-177.fits,4853.26770717,2.52740102934,-0.335170786385,0.0969630098643,15.5615175829,0.039079883084,0.0197040986131,0.0102501994372,1.6185049755348708,106.38339,56.677647,63.86000061035156,167198,0.0
spec-56317-VB055N28V1_sp15-145.fits,4829.16301972,2.85334259948,-0.262686115335,0.0693053255838,25.9029666855,0.058425886621,0.0308915676087,0.0143429123642,0.3761766143674033,55.410086,29.724047,35.529998779296875,168063,spec-56317-VB055N28V1_sp15-145.fits,4829.16301972,2.85334259948,-0.262686115335,0.0693053255838,25.9029666855,0.058425886621,0.0308915676087,0.0143429123642,0.3761766143674033,55.410086,29.724047,35.529998779296875,168063,0.0
spec-56321-GAC119S00V1_sp01-079.fits,4739.48429419,2.45886482734,0.0186900069542,0.0340130474155,13.7752126813,0.0369137467554,0.0178256049838,0.0085093104933,0.38338290891231963,119.46394,-2.552818,52.540000915527344,168882,spec-56321-GAC119S00V1_sp01-079.fits,4739.48429419,2.45886482734,0.0186900069542,0.0340130474155,13.7752126813,0.0369137467554,0.0178256049838,0.0085093104933,0.38338290891231963,119.46394,-2.552818,52.540000915527344,168882,0.0
spec-56321-GAC119S00V1_sp04-198.fits,4615.87920569,2.5784374347,-0.168486650576,0.0536262949768,16.8063541473,0.0424180300254,0.0220679912656,0.0105512454211,0.8320716559505541,119.01383,-0.93494,33.02000045776367,168941,spec-56321-GAC119S00V1_sp04-198.fits,4615.87920569,2.5784374347,-0.168486650576,0.0536262949768,16.8063541473,0.0424180300254,0.0220679912656,0.0105512454211,0.8320716559505541,119.01383,-0.93494,33.02000045776367,168941,0.0
spec-56321-VB058N31V1_sp05-118.fits,4221.89152006,1.49190744901,-0.378500021251,0.0671052106681,13.3272200481,0.0394385682448,0.0225121894683,0.010389337079,0.5649077253712297,58.32301,30.328832,31.799999237060547,170253,spec-56321-VB058N31V1_sp05-118.fits,4221.89152006,1.49190744901,-0.378500021251,0.0671052106681,13.3272200481,0.0394385682448,0.0225121894683,0.010389337079,0.5649077253712297,58.32301,30.328832,31.799999237060547,170253,0.0
spec-56321-VB058N31V1_sp12-004.fits,4537.56903487,2.19160381269,-0.0846162234098,0.0574516145491,16.6050533704,0.0465334595522,0.023291717907,0.0113057854068,0.2392829317624824,59.807911,32.631207,31.770000457763672,170426,spec-56321-VB058N31V1_sp12-004.fits,4537.56903487,2.19160381269,-0.0846162234098,0.0574516145491,16.6050533704,0.0465334595522,0.023291717907,0.0113057854068,0.2392829317624824,59.807911,32.631207,31.770000457763672,170426,0.0
spec-56321-VB058N31V2_sp03-140.fits,4928.79003567,2.48542021396,-0.214468337633,0.0646695857193,12.4735676874,0.0336996133574,0.0158981277777,0.00745284843589,1.2794216347883007,57.346235,31.403683,67.41999816894531,170556,spec-56321-VB058N31V2_sp03-140.fits,4928.79003567,2.48542021396,-0.214468337633,0.0646695857193,12.4735676874,0.0336996133574,0.0158981277777,0.00745284843589,1.2794216347883007,57.346235,31.403683,67.41999816894531,170556,0.0
spec-56321-VB058N31V2_sp08-215.fits,4767.67954971,2.55236487924,0.205028555419,0.0483477499723,14.4564842763,0.0394139387742,0.0181135096452,0.00904385922441,0.3865106261643059,58.9609,29.805796,38.2599983215332,170678,spec-56321-VB058N31V2_sp08-215.fits,4767.67954971,2.55236487924,0.205028555419,0.0483477499723,14.4564842763,0.0394139387742,0.0181135096452,0.00904385922441,0.3865106261643059,58.9609,29.805796,38.2599983215332,170678,0.0
spec-56322-GAC089N24V1_sp12-006.fits,4400.25773322,1.94341981001,-0.111037297214,0.0432859348245,12.9870967303,0.0363526599121,0.0193525709145,0.00884494792812,0.3530015093354161,90.69449,25.912191,42.36000061035156,171042,spec-56322-GAC089N24V1_sp12-006.fits,4400.25773322,1.94341981001,-0.111037297214,0.0432859348245,12.9870967303,0.0363526599121,0.0193525709145,0.00884494792812,0.3530015093354161,90.69449,25.912191,42.36000061035156,171042,0.0
spec-56322-GAC089N24V1_sp15-122.fits,5050.79688141,3.41752356371,-0.179458606761,0.0555200006108,18.051583944,0.0316825881297,0.0197502266255,0.0082869380932,0.4470902729599778,89.430303,25.077772,74.43000030517578,171087,spec-56322-GAC089N24V1_sp15-122.fits,5050.79688141,3.41752356371,-0.179458606761,0.0555200006108,18.051583944,0.0316825881297,0.0197502266255,0.0082869380932,0.4470902729599778,89.430303,25.077772,74.43000030517578,171087,0.0
spec-56338-GAC119N07V2_sp10-188.fits,4839.34376792,2.4625089064,-0.0503943280079,0.0288031980187,17.9452333701,0.0482495832158,0.0224146275882,0.00971888029494,0.31528861036530953,117.49012,6.3370678,46.380001068115234,180423,spec-56338-GAC119N07V2_sp10-188.fits,4839.34376792,2.4625089064,-0.0503943280079,0.0288031980187,17.9452333701,0.0482495832158,0.0224146275882,0.00971888029494,0.31528861036530953,117.49012,6.3370678,46.380001068115234,180423,0.0
spec-56339-GAC120N14V2_sp02-044.fits,4731.52005695,2.51879240182,0.0137264417218,0.0308827115037,17.0975384057,0.0443638923949,0.0217261378,0.0102279482609,0.2486740026769837,118.96457,13.497993,46.029998779296875,181782,spec-56339-GAC120N14V2_sp02-044.fits,4731.52005695,2.51879240182,0.0137264417218,0.0308827115037,17.0975384057,0.0443638923949,0.0217261378,0.0102279482609,0.2486740026769837,118.96457,13.497993,46.029998779296875,181782,0.0
spec-56343-GAC109N30V2_sp01-009.fits,4284.51449862,1.77755071832,-0.381596414324,0.0640996885999,18.0725900234,0.0493396350936,0.0280896846076,0.0129972244208,0.5404588146660885,109.56362,28.710402,30.479999542236328,185413,spec-56343-GAC109N30V2_sp01-009.fits,4284.51449862,1.77755071832,-0.381596414324,0.0640996885999,18.0725900234,0.0493396350936,0.0280896846076,0.0129972244208,0.5404588146660885,109.56362,28.710402,30.479999542236328,185413,0.0
spec-56344-GAC088N41V1_sp02-005.fits,4990.13462783,2.75975784726,-0.026789560906,0.0192802760869,25.2357438956,0.0617813450966,0.0295690155926,0.0109881130315,0.28463085754822476,87.995158,39.322988,36.790000915527344,186248,spec-56344-GAC088N41V1_sp02-005.fits,4990.13462783,2.75975784726,-0.026789560906,0.0192802760869,25.2357438956,0.0617813450966,0.0295690155926,0.0109881130315,0.28463085754822476,87.995158,39.322988,36.790000915527344,186248,0.0
spec-56344-GAC088N41V4_sp04-013.fits,4065.72963356,1.51314238409,0.0361805043375,-0.0135843907532,9.5873336517,0.0260881152699,0.0154304623676,0.00664952186847,1.260796243293982,88.592209,41.658085,36.02000045776367,187454,spec-56344-GAC088N41V4_sp04-013.fits,4065.72963356,1.51314238409,0.0361805043375,-0.0135843907532,9.5873336517,0.0260881152699,0.0154304623676,0.00664952186847,1.260796243293982,88.592209,41.658085,36.02000045776367,187454,0.0
spec-56346-GAC133N19V1_sp15-037.fits,4859.02818122,3.00403492246,-0.271417886621,0.0762868826147,20.1211168064,0.042061437539,0.0237643101844,0.0114249060705,0.37039682650652594,133.48829,21.435911,55.93000030517578,190525,spec-56346-GAC133N19V1_sp15-037.fits,4859.02818122,3.00403492246,-0.271417886621,0.0762868826147,20.1211168064,0.042061437539,0.0237643101844,0.0114249060705,0.37039682650652594,133.48829,21.435911,55.93000030517578,190525,0.0
spec-56350-GAC089N28V1_sp03-249.fits,4891.1571424,2.51575435453,0.351037470073,0.00333281993782,19.1117739865,0.0523939814797,0.0228440197867,0.00958013094223,0.9826809213789238,87.523321,28.534811,30.829999923706055,191538,spec-56350-GAC089N28V1_sp03-249.fits,4891.1571424,2.51575435453,0.351037470073,0.00333281993782,19.1117739865,0.0523939814797,0.0228440197867,0.00958013094223,0.9826809213789238,87.523321,28.534811,30.829999923706055,191538,0.0
spec-56350-GAC089N28V3_sp07-193.fits,4840.20459852,2.6318540872,0.117853488279,0.0192788450832,17.0254169136,0.0450631168307,0.0205910484866,0.00909759969963,0.3191208552432886,90.947971,27.712415,38.869998931884766,192352,spec-56350-GAC089N28V3_sp07-193.fits,4840.20459852,2.6318540872,0.117853488279,0.0192788450832,17.0254169136,0.0450631168307,0.0205910484866,0.00909759969963,0.3191208552432886,90.947971,27.712415,38.869998931884766,192352,0.0
spec-56355-GAC109N33V1_sp07-087.fits,4761.36537095,2.34806170568,0.00377116760185,0.0541929592327,11.0416280534,0.0301511043214,0.0143243928698,0.00732163847293,0.763136600358443,111.93237,31.847424,69.27999877929688,197699,spec-56355-GAC109N33V1_sp07-087.fits,4761.36537095,2.34806170568,0.00377116760185,0.0541929592327,11.0416280534,0.0301511043214,0.0143243928698,0.00732163847293,0.763136600358443,111.93237,31.847424,69.27999877929688,197699,0.0
spec-56357-HD090901N073047B01_sp10-011.fits,4701.47773111,2.4532616142,-0.0981025226794,0.0832682416603,17.4846236708,0.045921089653,0.0224467373697,0.0120371252074,0.41177230073652027,135.307957,7.351176,43.54999923706055,199841,spec-56357-HD090901N073047B01_sp10-011.fits,4701.47773111,2.4532616142,-0.0981025226794,0.0832682416603,17.4846236708,0.045921089653,0.0224467373697,0.0120371252074,0.41177230073652027,135.307957,7.351176,43.54999923706055,199841,0.0
spec-56358-HD144346S023019B01_sp02-101.fits,5144.31779014,3.43790540898,-0.0379236817447,0.117479657792,14.5869806369,0.0282639113187,0.0154953812678,0.00894046297181,0.5156265868190635,220.048051,-4.614371,86.5,202522,spec-56358-HD144346S023019B01_sp02-101.fits,5144.31779014,3.43790540898,-0.0379236817447,0.117479657792,14.5869806369,0.0282639113187,0.0154953812678,0.00894046297181,0.5156265868190635,220.048051,-4.614371,86.5,202522,0.0
spec-56358-HD144346S023019B01_sp10-027.fits,5031.32698547,3.31927184525,-0.195526222913,0.115037628884,37.6123571756,0.0709091789012,0.0407513061626,0.0217060355365,0.2665007524621149,219.147626,-3.392399,32.779998779296875,202679,spec-56358-HD144346S023019B01_sp10-027.fits,5031.32698547,3.31927184525,-0.195526222913,0.115037628884,37.6123571756,0.0709091789012,0.0407513061626,0.0217060355365,0.2665007524621149,219.147626,-3.392399,32.779998779296875,202679,0.0
spec-56365-GAC106N28V2_sp02-025.fits,4892.15232522,2.77947862195,-0.230607250295,0.0814155502119,31.4095114769,0.0724732372905,0.0376399817054,0.0188228174484,0.32214906702800106,105.85547,26.351875,34.47999954223633,207519,spec-56365-GAC106N28V2_sp02-025.fits,4892.15232522,2.77947862195,-0.230607250295,0.0814155502119,31.4095114769,0.0724732372905,0.0376399817054,0.0188228174484,0.32214906702800106,105.85547,26.351875,34.47999954223633,207519,0.0
spec-56376-GAC103N38V1_sp01-123.fits,4121.13158022,1.42084838062,-0.343088011343,0.0534270156282,8.08328458176,0.0219365596022,0.0134216480734,0.0066441272556,1.105153855455069,103.79591,36.752716,69.5199966430664,212725,spec-56376-GAC103N38V1_sp01-123.fits,4121.13158022,1.42084838062,-0.343088011343,0.0534270156282,8.08328458176,0.0219365596022,0.0134216480734,0.0066441272556,1.105153855455069,103.79591,36.752716,69.5199966430664,212725,0.0
spec-56376-GAC103N38V1_sp04-232.fits,4615.29058127,2.6027070632,0.0203274677301,0.0507589085858,14.0236084904,0.0349498236098,0.0179926425221,0.00913814620638,0.5721519944765647,103.92662,38.831337,49.540000915527344,212833,spec-56376-GAC103N38V1_sp04-232.fits,4615.29058127,2.6027070632,0.0203274677301,0.0507589085858,14.0236084904,0.0349498236098,0.0179926425221,0.00913814620638,0.5721519944765647,103.92662,38.831337,49.540000915527344,212833,0.0
spec-56376-GAC103N38V2_sp02-232.fits,4830.35866808,2.47896958122,-0.33007727995,0.0774431512375,29.177551594,0.0749808913393,0.0373544781348,0.0173534996121,0.2207268196596218,102.10605,37.49688,30.389999389648438,213249,spec-56376-GAC103N38V2_sp02-232.fits,4830.35866808,2.47896958122,-0.33007727995,0.0774431512375,29.177551594,0.0749808913393,0.0373544781348,0.0173534996121,0.2207268196596218,102.10605,37.49688,30.389999389648438,213249,0.0
spec-56376-GAC103N38V2_sp04-083.fits,4772.47897748,2.261885118,0.0989897727746,0.0551802433356,12.8532662924,0.0364307796494,0.0169123694011,0.00839982757417,1.2977859586845788,103.27356,38.515026,49.43000030517578,213284,spec-56376-GAC103N38V2_sp04-083.fits,4772.47897748,2.261885118,0.0989897727746,0.0551802433356,12.8532662924,0.0364307796494,0.0169123694011,0.00839982757417,1.2977859586845788,103.27356,38.515026,49.43000030517578,213284,0.0
spec-56376-GAC103N38V2_sp09-060.fits,4733.62200446,2.42646411701,-0.354149790174,0.0753821299657,24.4447986244,0.0635094321446,0.0321239521655,0.0154163386764,0.27063287800669267,104.52456,40.055069,32.4900016784668,213443,spec-56376-GAC103N38V2_sp09-060.fits,4733.62200446,2.42646411701,-0.354149790174,0.0753821299657,24.4447986244,0.0635094321446,0.0321239521655,0.0154163386764,0.27063287800669267,104.52456,40.055069,32.4900016784668,213443,0.0
spec-56376-HD162834N013512B01_sp15-138.fits,4346.40424484,1.92484931321,0.177411991111,0.0511987107812,9.46652295065,0.026893223385,0.0141771666299,0.00749823987781,0.7569758458503782,247.144463,2.666022,50.58000183105469,214731,spec-56376-HD162834N013512B01_sp15-138.fits,4346.40424484,1.92484931321,0.177411991111,0.0511987107812,9.46652295065,0.026893223385,0.0141771666299,0.00749823987781,0.7569758458503782,247.144463,2.666022,50.58000183105469,214731,0.0
spec-56380-HD133117N362849B01_sp09-006.fits,4694.65844441,2.20554033429,-0.446375030525,0.109771634319,22.8869017872,0.0616185497918,0.0325464158899,0.0177141499087,0.4164322990515807,204.07606,36.637062,30.989999771118164,215624,spec-56380-HD133117N362849B01_sp09-006.fits,4694.65844441,2.20554033429,-0.446375030525,0.109771634319,22.8869017872,0.0616185497918,0.0325464158899,0.0177141499087,0.4164322990515807,204.07606,36.637062,30.989999771118164,215624,0.0
spec-56380-HD141904N190355B01_sp01-125.fits,4343.9008409,1.64959461145,-0.173493167572,0.188889105173,10.226817612,0.0301562954272,0.0161266021901,0.0103785529011,0.5957859106137388,215.352466,17.03707,58.279998779296875,215667,spec-56380-HD141904N190355B01_sp01-125.fits,4343.9008409,1.64959461145,-0.173493167572,0.188889105173,10.226817612,0.0301562954272,0.0161266021901,0.0103785529011,0.5957859106137388,215.352466,17.03707,58.279998779296875,215667,0.0
spec-56380-HD141904N190355B01_sp04-144.fits,4529.79625505,2.52116076344,0.0499904244963,0.156025875436,18.8633845913,0.0476966642037,0.0245448517765,0.0143821804841,0.41161656485730275,214.524034,18.595017,33.95000076293945,215686,spec-56380-HD141904N190355B01_sp04-144.fits,4529.79625505,2.52116076344,0.0499904244963,0.156025875436,18.8633845913,0.0476966642037,0.0245448517765,0.0143821804841,0.41161656485730275,214.524034,18.595017,33.95000076293945,215686,0.0
spec-56380-HD141904N190355B01_sp06-169.fits,3975.18991835,1.04100780648,-0.712766329933,0.16991526851,14.492496209,0.0377366244924,0.0253449898026,0.0127065783463,0.7164247622384146,217.173873,18.565362,37.099998474121094,215712,spec-56380-HD141904N190355B01_sp06-169.fits,3975.18991835,1.04100780648,-0.712766329933,0.16991526851,14.492496209,0.0377366244924,0.0253449898026,0.0127065783463,0.7164247622384146,217.173873,18.565362,37.099998474121094,215712,0.0
spec-56380-HD170238N204332B01_sp01-086.fits,4248.75794497,1.78096146093,-0.357014847977,0.210228520788,14.9535248008,0.0404067323268,0.0234431488536,0.0124174331065,0.40731747884582503,255.636882,18.681881,39.540000915527344,215782,spec-56380-HD170238N204332B01_sp01-086.fits,4248.75794497,1.78096146093,-0.357014847977,0.210228520788,14.9535248008,0.0404067323268,0.0234431488536,0.0124174331065,0.40731747884582503,255.636882,18.681881,39.540000915527344,215782,0.0
spec-56380-HD170238N204332B01_sp07-220.fits,3907.10051553,0.85646015931,-0.708885683124,0.243261714003,11.515085159,0.0317748026847,0.0213644220218,0.00997514892769,0.49124377749285303,257.080778,18.816022,47.849998474121094,215900,spec-56380-HD170238N204332B01_sp07-220.fits,3907.10051553,0.85646015931,-0.708885683124,0.243261714003,11.515085159,0.0317748026847,0.0213644220218,0.00997514892769,0.49124377749285303,257.080778,18.816022,47.849998474121094,215900,0.0
spec-56384-HD144536N080934M01_sp08-204.fits,4911.89719002,2.97985571254,-0.270029838001,0.132171619036,20.6205582098,0.0449517750428,0.0236597650026,0.0136567735996,1.2353069797833334,221.880248,6.83447,53.880001068115234,216632,spec-56384-HD144536N080934M01_sp08-204.fits,4911.89719002,2.97985571254,-0.270029838001,0.132171619036,20.6205582098,0.0449517750428,0.0236597650026,0.0136567735996,1.2353069797833334,221.880248,6.83447,53.880001068115234,216632,0.0
spec-56389-HD172411N365522B01_sp04-026.fits,4306.52180045,1.64576200421,-0.512009496693,0.139327114429,18.1329433989,0.0512603016963,0.0289579025541,0.0158337096959,0.44490748322680124,260.9488585,37.53905,30.030000686645508,218801,spec-56389-HD172411N365522B01_sp04-026.fits,4306.52180045,1.64576200421,-0.512009496693,0.139327114429,18.1329433989,0.0512603016963,0.0289579025541,0.0158337096959,0.44490748322680124,260.9488585,37.53905,30.030000686645508,218801,0.0
spec-56389-HD172411N365522B01_sp08-062.fits,4230.18000496,1.60319967072,-0.263542385736,0.10417866352,9.97531905296,0.0285662812998,0.0164484146381,0.00919464037117,0.5563200354847723,262.435481,36.521527,52.869998931884766,218943,spec-56389-HD172411N365522B01_sp08-062.fits,4230.18000496,1.60319967072,-0.263542385736,0.10417866352,9.97531905296,0.0285662812998,0.0164484146381,0.00919464037117,0.5563200354847723,262.435481,36.521527,52.869998931884766,218943,0.0
spec-56389-HD172411N365522B01_sp09-030.fits,5073.2673919,3.38180077122,-0.176805809503,0.162177204373,24.3764128772,0.0467556994817,0.0259011996677,0.0149585303603,0.41129043077904076,262.179291,37.518631,43.06999969482422,218972,spec-56389-HD172411N365522B01_sp09-030.fits,5073.2673919,3.38180077122,-0.176805809503,0.162177204373,24.3764128772,0.0467556994817,0.0259011996677,0.0149585303603,0.41129043077904076,262.179291,37.518631,43.06999969482422,218972,0.0
spec-56393-HD094551N184100B01_sp12-014.fits,5021.3046773,3.28894805559,-0.0677919772039,0.101337447113,23.9482158078,0.0493633198759,0.0255636036995,0.0139100398988,0.7906985804019961,147.979671,20.342428,42.08000183105469,220639,spec-56393-HD094551N184100B01_sp12-014.fits,5021.3046773,3.28894805559,-0.0677919772039,0.101337447113,23.9482158078,0.0493633198759,0.0255636036995,0.0139100398988,0.7906985804019961,147.979671,20.342428,42.08000183105469,220639,0.0
spec-56393-HD133420N140639B01_sp09-037.fits,5039.72823892,3.40648875978,-0.323111876845,0.096103562798,25.4272398661,0.0436363318722,0.0282672599829,0.0138186030314,0.4613824072965518,204.547585,14.909231,52.060001373291016,221046,spec-56393-HD133420N140639B01_sp09-037.fits,5039.72823892,3.40648875978,-0.323111876845,0.096103562798,25.4272398661,0.0436363318722,0.0282672599829,0.0138186030314,0.4613824072965518,204.547585,14.909231,52.060001373291016,221046,0.0
spec-56395-GAC126N07V1_sp06-011.fits,5112.79018054,3.26984269226,-0.364907265006,0.107659310497,21.9840514162,0.0409611332861,0.024575048942,0.0127893597686,0.7802980615751324,128.019,6.630657,62.040000915527344,223497,spec-56395-GAC126N07V1_sp06-011.fits,5112.79018054,3.26984269226,-0.364907265006,0.107659310497,21.9840514162,0.0409611332861,0.024575048942,0.0127893597686,0.7802980615751324,128.019,6.630657,62.040000915527344,223497,0.0
spec-56423-HD121027N290405B01_sp04-216.fits,4847.97054592,3.01795363483,-0.255030423135,0.124230287275,21.4537117416,0.0459467032604,0.024638722977,0.0139116404254,0.6892115233998891,182.623345,29.635496,48.400001525878906,232851,spec-56423-HD121027N290405B01_sp04-216.fits,4847.97054592,3.01795363483,-0.255030423135,0.124230287275,21.4537117416,0.0459467032604,0.024638722977,0.0139116404254,0.6892115233998891,182.623345,29.635496,48.400001525878906,232851,0.0
spec-56424-HD122210N244625M01_sp10-210.fits,4907.87602452,3.34730036189,-0.4028702161,0.201364202654,32.5150543426,0.053151463372,0.036351747135,0.016344372554,0.4372977118423973,183.727901,24.176321,44.15999984741211,233839,spec-56424-HD122210N244625M01_sp10-210.fits,4907.87602452,3.34730036189,-0.4028702161,0.201364202654,32.5150543426,0.053151463372,0.036351747135,0.016344372554,0.4372977118423973,183.727901,24.176321,44.15999984741211,233839,0.0
spec-56424-HD164719N421420B01_sp04-239.fits,4668.05863983,2.52720599093,-0.0945238985612,0.142001749461,13.2858458858,0.033841654786,0.0168626263976,0.0105348259682,0.6489010905798718,252.351435,42.165093,61.31999969482422,234338,spec-56424-HD164719N421420B01_sp04-239.fits,4668.05863983,2.52720599093,-0.0945238985612,0.142001749461,13.2858458858,0.033841654786,0.0168626263976,0.0105348259682,0.6489010905798718,252.351435,42.165093,61.31999969482422,234338,0.0
spec-56432-KP192102N424113V01_sp12-094.fits,4766.44668576,2.14229441857,-0.189612150142,0.0611266176883,11.9315715143,0.0338871143606,0.0164322019451,0.0078739071444,1.021958697482634,291.513417,44.024944,64.86000061035156,236598,spec-56432-KP192102N424113V01_sp12-094.fits,4766.44668576,2.14229441857,-0.189612150142,0.0611266176883,11.9315715143,0.0338871143606,0.0164322019451,0.0078739071444,1.021958697482634,291.513417,44.024944,64.86000061035156,236598,0.0
spec-56432-KP192102N424113V01_sp12-141.fits,4968.9170111,2.8664312976,0.0470568743335,0.0171393071408,5.66127130254,0.0137872094282,0.00653550795761,0.00304293027723,1.3497731041466143,290.972917,44.313333,253.5500030517578,236606,spec-56432-KP192102N424113V01_sp12-141.fits,4968.9170111,2.8664312976,0.0470568743335,0.0171393071408,5.66127130254,0.0137872094282,0.00653550795761,0.00304293027723,1.3497731041466143,290.972917,44.313333,253.5500030517578,236606,0.0
spec-56443-HD182107N494331B01_sp10-166.fits,4915.45703561,3.09940615136,-0.542824763207,0.211408347459,30.3040120236,0.0509831090751,0.0346228465058,0.0154155113204,0.25084651517918755,272.9485089,48.7965519,52.130001068115234,239844,spec-56443-HD182107N494331B01_sp10-166.fits,4915.45703561,3.09940615136,-0.542824763207,0.211408347459,30.3040120236,0.0509831090751,0.0346228465058,0.0154155113204,0.25084651517918755,272.9485089,48.7965519,52.130001068115234,239844,0.0
spec-56444-HD174315N325903B_sp01-006.fits,4858.51846287,3.13486117882,-0.548838054104,0.235403183757,24.9865000889,0.0411683788671,0.028297115377,0.0104327632497,0.5406858195764837,266.235955,30.7849833,55.45000076293945,240194,spec-56444-HD174315N325903B_sp01-006.fits,4858.51846287,3.13486117882,-0.548838054104,0.235403183757,24.9865000889,0.0411683788671,0.028297115377,0.0104327632497,0.5406858195764837,266.235955,30.7849833,55.45000076293945,240194,0.0
spec-56444-HD174315N325903B_sp05-015.fits,5057.6338604,2.63542437428,-0.705204784508,0.252102777958,12.7592151292,0.0284169318013,0.0155125668903,0.00658283324217,2.4548849153996044,266.2871292,31.7344714,127.58000183105469,240332,spec-56444-HD174315N325903B_sp05-015.fits,5057.6338604,2.63542437428,-0.705204784508,0.252102777958,12.7592151292,0.0284169318013,0.0155125668903,0.00658283324217,2.4548849153996044,266.2871292,31.7344714,127.58000183105469,240332,0.0
spec-56444-HD174315N325903B_sp05-034.fits,4917.46924255,3.09916320819,-0.0879235766281,0.194678917385,17.4276980039,0.0373634944484,0.0189380820207,0.0106630981455,1.3033222931215007,265.7325617,31.8546283,59.400001525878906,240334,spec-56444-HD174315N325903B_sp05-034.fits,4917.46924255,3.09916320819,-0.0879235766281,0.194678917385,17.4276980039,0.0373634944484,0.0189380820207,0.0106630981455,1.3033222931215007,265.7325617,31.8546283,59.400001525878906,240334,0.0
spec-56444-HD174315N325903B_sp05-208.fits,5310.18768673,3.0027303992,-0.697358016283,0.181356461968,36.2321622854,0.0769244879959,0.0444280803703,0.0198135077243,0.7204155982291959,265.3564808,31.4934408,35.97999954223633,240352,spec-56444-HD174315N325903B_sp05-208.fits,5310.18768673,3.0027303992,-0.697358016283,0.181356461968,36.2321622854,0.0769244879959,0.0444280803703,0.0198135077243,0.7204155982291959,265.3564808,31.4934408,35.97999954223633,240352,0.0
spec-56444-HD174315N325903M01_sp05-034.fits,4811.17044712,2.72876691971,-0.0758071796814,0.0334798802042,17.6104258648,0.0444375533239,0.0213455532968,0.00968820546715,0.8943935402005012,265.7562007,31.8236362,45.040000915527344,240773,spec-56444-HD174315N325903M01_sp05-034.fits,4811.17044712,2.72876691971,-0.0758071796814,0.0334798802042,17.6104258648,0.0444375533239,0.0213455532968,0.00968820546715,0.8943935402005012,265.7562007,31.8236362,45.040000915527344,240773,0.0
spec-56444-HD174315N325903M01_sp05-187.fits,5015.3936224,3.60076026626,0.088580004279,0.130324122066,19.026745454,0.0365515791057,0.0194309944576,0.0108352354523,0.9361127299083334,264.6265606,32.1985164,53.58000183105469,240776,spec-56444-HD174315N325903M01_sp05-187.fits,5015.3936224,3.60076026626,0.088580004279,0.130324122066,19.026745454,0.0365515791057,0.0194309944576,0.0108352354523,0.9361127299083334,264.6265606,32.1985164,53.58000183105469,240776,0.0
spec-56447-HD174640N254456B01_sp05-170.fits,5055.13431676,3.31396156708,-0.189949802833,0.0993713089517,31.0854854309,0.062580858132,0.0329725766155,0.0172345735527,0.47833400911871005,266.3054928,25.0220442,34.25,241102,spec-56447-HD174640N254456B01_sp05-170.fits,5055.13431676,3.31396156708,-0.189949802833,0.0993713089517,31.0854854309,0.062580858132,0.0329725766155,0.0172345735527,0.47833400911871005,266.3054928,25.0220442,34.25,241102,0.0
